NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
FOXJ2	1	FOXJ2	
TAF1	1	TAF1	
CFAP43	1	CFAP43	
ZNF132	1	ZNF132	
P4HA2	1	P4HA2	
PPM1N	1	PPM1N	
ZNF382	1	ZNF382	
BCL11B	1	BCL11B	
ZNF615	1	ZNF615	
TSHZ2	1	TSHZ2	
NBPF12	1	NBPF12	
GCNT2	1	GCNT2	
MID2	1	MID2	
GPR6	1	GPR6	
HCG27	1	HCG27	
PAK5	1	PAK5	
MC4R	1	MC4R	
CENPC	1	CENPC	
N4BP2	1	N4BP2	
CRB1	1	CRB1	
INSM1	1	INSM1	
ZNF625	1	ZNF625	
DKK2	1	DKK2	
LINC03073	1	AC092171.5	
MKX	1	MKX	
PCDH20	1	PCDH20	
HTR1E	1	HTR1E	
N6AMT1	1	N6AMT1	
ZBTB7B	1	ZBTB7B	
KCNJ2	1	KCNJ2	
ZSCAN9	1	ZSCAN9	
VHL	1	VHL	
MMP16	1	MMP16	
RABGAP1L-DT	1	RABGAP1L-DT	
ARX	1	ARX	
FN3K	1	FN3K	
PCDHB6	1	PCDHB6	
SIRT4	1	SIRT4	
SYCE1	1	SYCE1	
GORAB	1	GORAB	
CDC6	1	CDC6	
FIGNL1	1	FIGNL1	
MT-CO3	1	MT-CO3	
FOXP2	1	FOXP2	
BUD13	1	BUD13	
MEG8	1	MEG8	
RSPO3	1	RSPO3	
SLF1	1	SLF1	
DAW1	1	DAW1	
HPGD	1	HPGD	
MEF2C-AS1	1	MEF2C-AS1	
FAM181A-AS1	1	FAM181A-AS1	
PHOSPHO2	1	PHOSPHO2	
SDK2	1	SDK2	
LMNB1	1	LMNB1	
AMZ1	1	AMZ1	
LINC00685	1	LINC00685	
BRICD5	1	BRICD5	
GREB1L	1	GREB1L	
LCN12	1	LCN12	
SAPCD1	1	SAPCD1	
ZNF341	1	ZNF341	
ZNF829	1	ZNF829	
H4C5	1	HIST1H4E	
DLX1	1	DLX1	
INHA	1	INHA	
BTN3A1	1	BTN3A1	
GABPB1-AS1	1	GABPB1-AS1	
PARP16	1	PARP16	
GPR3	1	GPR3	
GPR19	1	GPR19	
DISP3	1	DISP3	
NAIP	1	NAIP	
LDAF1	1	TMEM159	
GRIN2B	1	GRIN2B	
TAF5	1	TAF5	
ADAMTSL3	1	ADAMTSL3	
CFAP20DC	1	C3orf67	
HOOK1	1	HOOK1	
TRIM67	1	TRIM67	
LCNL1	1	LCNL1	
ERCC4	1	ERCC4	
NPIPB5	1	NPIPB5	
STAG3	1	STAG3	
STK33	1	STK33	
OXCT1-AS1	1	OXCT1-AS1	
OLFM3	1	OLFM3	
DLX6	1	DLX6	
SMCO4	1	SMCO4	
ALG11	1	ALG11	
ERC1	1	ERC1	
NAA16	1	NAA16	
SOWAHA	1	SOWAHA	
MIR9-3HG	1	MIR9-3HG	
CNOT6L	1	CNOT6L	
MEMO1	1	MEMO1	
HRH1	1	HRH1	
NINL	1	NINL	
GABRB1	1	GABRB1	
ARID4A	1	ARID4A	
H2AC25	1	HIST3H2A	
D2HGDH	1	D2HGDH	
ANGPTL6	1	ANGPTL6	
KIF7	1	KIF7	
TAFA1	1	TAFA1	
PDGFRA	1	PDGFRA	
SOX11	1	SOX11	
SOGA1	1	SOGA1	
PRODH	1	PRODH	
ZNF778	1	ZNF778	
TMEM241	1	TMEM241	
KIF20B	1	KIF20B	
ZNF438	1	ZNF438	
CARTPT	1	CARTPT	
ZC3H18	1	ZC3H18	
ZNF768	1	ZNF768	
ZNF597	1	ZNF597	
IGFL4	1	IGFL4	
CNTLN	1	CNTLN	
TYW1	1	TYW1	
STX3	1	STX3	
GPRIN2	1	GPRIN2	
SOX1-OT	1	SOX1-OT	
KCNJ12	1	KCNJ12	
RTL1	1	RTL1	
RFESD	1	RFESD	
ZNF134	1	ZNF134	
KIAA1958	1	KIAA1958	
HDAC9	1	HDAC9	
PPP1R10	1	PPP1R10	
ZNF215	1	ZNF215	
ROPN1B	1	ROPN1B	
CLASP1	1	CLASP1	
CDC37L1-DT	1	CDC37L1-DT	
ZNF841	1	ZNF841	
CCDC191	1	CCDC191	
DOCK9-DT	1	DOCK9-DT	
TMEM60	1	TMEM60	
GPR88	1	GPR88	
SNAP25-AS1	1	SNAP25-AS1	
LMO1	1	LMO1	
DENND2D	1	DENND2D	
RSPH9	1	RSPH9	
LINC02192	1	LINC02192	
ZNF528-AS1	1	ZNF528-AS1	
TENM2	1	TENM2	
CACNA1D	1	CACNA1D	
CDKL2	1	CDKL2	
ZBTB6	1	ZBTB6	
RGS7BP	1	RGS7BP	
ESCO1	1	ESCO1	
KCNE2	1	KCNE2	
LINC00964	1	LINC00964	
LRRC34	1	LRRC34	
MST1	1	MST1	
GRHL1	1	GRHL1	
SLC16A1-AS1	1	SLC16A1-AS1	
ZNF14	1	ZNF14	
TENM1	1	TENM1	
C2orf15	1	C2orf15	
CFAP74	1	CFAP74	
CSNK1G1	1	CSNK1G1	
ANKRD49	1	ANKRD49	
RYR2	1	RYR2	
TMEM52	1	TMEM52	
ZKSCAN2	1	ZKSCAN2	
GNB3	1	GNB3	
ZNF774	1	ZNF774	
MEX3B	1	MEX3B	
PLAC9	1	PLAC9	
NBPF1	1	NBPF1	
XYLB	1	XYLB	
CIP2A	1	CIP2A	
ZNF654	1	ZNF654	
AGAP2	1	AGAP2	
ZBTB20	1	ZBTB20	
ZNF518A	1	ZNF518A	
FFAR4	1	FFAR4	
LPCAT3	1	LPCAT3	
BMP3	1	BMP3	
MCF2L-AS1	1	MCF2L-AS1	
LINC01119	1	LINC01119	
CFAP210	1	CCDC173	
B9D2	1	B9D2	
LINC01485	1	LINC01485	
PANO1	1	PANO1	
CCDC181	1	CCDC181	
SMPD3	1	SMPD3	
NCKAP5-AS2	1	NCKAP5-AS2	
GMDS-DT	1	GMDS-DT	
KLF5	1	KLF5	
RORB	1	RORB	
SNIP1	1	SNIP1	
MT-CO2	1	MT-CO2	
EML4	1	EML4	
COX6A2	1	COX6A2	
WNK3	1	WNK3	
SLC35D1	1	SLC35D1	
ZNF484	1	ZNF484	
GALNT6	1	GALNT6	
LINC01515	1	LINC01515	
IGSF3	1	IGSF3	
NEK8	1	NEK8	
LDB2	1	LDB2	
RECQL5	1	RECQL5	
UBN2	1	UBN2	
ZSWIM1	1	ZSWIM1	
SCN5A	1	SCN5A	
LDB3	1	LDB3	
NOS1	1	NOS1	
ZBED5	1	ZBED5	
WNT3	1	WNT3	
FANCF	1	FANCF	
PDE10A	1	PDE10A	
KCTD18	1	KCTD18	
PTGFR	1	PTGFR	
PAGR1	1	PAGR1	
LRRC1	1	LRRC1	
TMEM51	1	TMEM51	
MT-CYB	1	MT-CYB	
FAAH2	1	FAAH2	
LNX2	1	LNX2	
ZBTB8B	1	ZBTB8B	
TRPC4	1	TRPC4	
KCNJ3	1	KCNJ3	
ERCC2	1	ERCC2	
CWF19L2	1	CWF19L2	
DLX6-AS1	1	DLX6-AS1	
CCDC13	1	CCDC13	
FBXO10	1	FBXO10	
EFCC1	1	EFCC1	
FKTN	1	FKTN	
ATRIP	1	ATRIP	
CCNT2	1	CCNT2	
NAGPA	1	NAGPA	
GINS4	1	GINS4	
MEI4	1	MEI4	
ZNF449	1	ZNF449	
CARD10	1	CARD10	
NXPH1	1	NXPH1	
ATG16L2	1	ATG16L2	
ANKRD55	1	ANKRD55	
ZNF514	1	ZNF514	
ZNF526	1	ZNF526	
SHLD1	1	SHLD1	
ZBTB11-AS1	1	ZBTB11-AS1	
EPB41L5	1	EPB41L5	
EPHX2	1	EPHX2	
ZNF517	1	ZNF517	
FDXR	1	FDXR	
ZNF22-AS1	1	C10orf25	
CFAP92	1	KIAA1257	
FAM24B	1	FAM24B	
ELMOD3	1	ELMOD3	
GOLGB1	1	GOLGB1	
C2orf81	1	C2orf81	
PAXIP1	1	PAXIP1	
CTPS2	1	CTPS2	
TYSND1	1	TYSND1	
ANGEL1	1	ANGEL1	
CDH20	1	CDH20	
C21orf62	1	C21orf62	
OLIG2	1	OLIG2	
GJD3	1	GJD3	
EXTL3-AS1	1	EXTL3-AS1	
GPR61	1	GPR61	
NPIPA2	1	NPIPA2	
SGCZ	1	SGCZ	
AIRE	1	AIRE	
CATSPERZ	1	CATSPERZ	
ENTPD1-AS1	1	ENTPD1-AS1	
ZSCAN21	1	ZSCAN21	
ICAM3	1	ICAM3	
PECR	1	PECR	
C21orf91	1	C21orf91	
BEND3	1	BEND3	
SNX29	1	SNX29	
SPATA6	1	SPATA6	
FA2H	1	FA2H	
PGPEP1	1	PGPEP1	
ZNF891	1	ZNF891	
DTWD2	1	DTWD2	
CD8A	1	CD8A	
RCBTB2	1	RCBTB2	
PDE7B	1	PDE7B	
AHDC1	1	AHDC1	
LPAR2	1	LPAR2	
COX10-DT	1	COX10-AS1	
ZNF713	1	ZNF713	
EXOSC3	1	EXOSC3	
ATM	1	ATM	
LIN28B	1	LIN28B	
RAD54B	1	RAD54B	
BTBD17	1	BTBD17	
CEP85	1	CEP85	
GSG1L	1	GSG1L	
ARSA	1	ARSA	
PUS3	1	PUS3	
GUCA1B	1	GUCA1B	
ZNF432	1	ZNF432	
AKAP9	1	AKAP9	
RNGTT	1	RNGTT	
TNFRSF19	1	TNFRSF19	
ENTREP2	1	FAM189A1	
TMOD1	1	TMOD1	
CABCOCO1	1	CABCOCO1	
RIC1	1	RIC1	
CCDC174	1	CCDC174	
SLITRK4	1	SLITRK4	
FGF22	1	FGF22	
PGR	1	PGR	
TTC14	1	TTC14	
NFATC3	1	NFATC3	
ANKRD13B	1	ANKRD13B	
COL28A1	1	COL28A1	
CCDC120	1	CCDC120	
MFSD5	1	MFSD5	
DOCK5	1	DOCK5	
NUP50-DT	1	NUP50-DT	
ERBB3	1	ERBB3	
KY	1	KY	
GNL3L	1	GNL3L	
ZNF394	1	ZNF394	
ZBED1	1	ZBED1	
TRAPPC10	1	TRAPPC10	
HMSD	1	HMSD	
WDR27	1	WDR27	
HOMER1	1	HOMER1	
SP4	1	SP4	
VCAN	1	VCAN	
GPATCH2L	1	GPATCH2L	
WSCD1	1	WSCD1	
NEXMIF	1	NEXMIF	
MARK2	1	MARK2	
HCG18	1	HCG18	
SMARCC1	1	SMARCC1	
LINC01597	1	LINC01597	
GFRA2	1	GFRA2	
ZCCHC4	1	ZCCHC4	
MOBP	1	MOBP	
PUS7L	1	PUS7L	
CRCP	1	CRCP	
LRP2	1	LRP2	
HTR2A	1	HTR2A	
MT-ND4L	1	MT-ND4L	
LDB1	1	LDB1	
TBC1D23	1	TBC1D23	
MRTFA	1	MRTFA	
NXPH2	1	NXPH2	
HRK	1	HRK	
CDH18	1	CDH18	
ZNF467	1	ZNF467	
PDE7A	1	PDE7A	
ZBED3-AS1	1	ZBED3-AS1	
CNTN3	1	CNTN3	
RAD50	1	RAD50	
ANKRD36C	1	ANKRD36C	
FAM161A	1	FAM161A	
MT-CO1	1	MT-CO1	
NTNG1	1	NTNG1	
ADAMTS19	1	ADAMTS19	
RTP1	1	RTP1	
CNOT4	1	CNOT4	
CAPS2	1	CAPS2	
OVGP1	1	OVGP1	
ATP2B1	1	ATP2B1	
ZNF780A	1	ZNF780A	
ERMN	1	ERMN	
DOCK11	1	DOCK11	
CNTNAP5	1	CNTNAP5	
CDK20	1	CDK20	
PDIK1L	1	PDIK1L	
YPEL1	1	YPEL1	
NAALAD2	1	NAALAD2	
AP1S3	1	AP1S3	
MTFMT	1	MTFMT	
ZNF501	1	ZNF501	
SERPINF1	1	SERPINF1	
ZNF546	1	ZNF546	
G2E3	1	G2E3	
PGAM2	1	PGAM2	
FBXL7	1	FBXL7	
CDC42EP3	1	CDC42EP3	
RPS6KA6	1	RPS6KA6	
MIAT	1	MIAT	
KCNT1	1	KCNT1	
RNASEH2A	1	RNASEH2A	
TOB1-AS1	1	TOB1-AS1	
PSD4	1	PSD4	
WDR89	1	WDR89	
MPHOSPH10	1	MPHOSPH10	
PAX8-AS1	1	PAX8-AS1	
PAOX	1	PAOX	
DIDO1	1	DIDO1	
ERO1B	1	ERO1B	
C1orf174	1	C1orf174	
LINC00595	1	LINC00595	
TOX2	1	TOX2	
ZNF470	1	ZNF470	
GAL3ST3	1	GAL3ST3	
ZNF784	1	ZNF784	
DCUN1D3	1	DCUN1D3	
IQCN	1	IQCN	
CTDSPL	1	CTDSPL	
RNPC3	1	RNPC3	
SCN9A	1	SCN9A	
LAT	1	LAT	
ZNF2	1	ZNF2	
ARTN	1	ARTN	
AFAP1L2	1	AFAP1L2	
ZC3H4	1	ZC3H4	
TGFB2	1	TGFB2	
PUS10	1	PUS10	
MTUS2	1	MTUS2	
BRINP3-DT	1	LINC01351	
VSIG10	1	VSIG10	
TNRC6B	1	TNRC6B	
CLEC16A	1	CLEC16A	
HFM1	1	HFM1	
XKR4	1	XKR4	
SP9	1	SP9	
SPEF2	1	SPEF2	
EPHA7	1	EPHA7	
ASH1L	1	ASH1L	
AK9	1	AK9	
ZNF559	1	ZNF559	
SYT6	1	SYT6	
PRKAB2	1	PRKAB2	
SIX4	1	SIX4	
ARHGAP42	1	ARHGAP42	
DDR2	1	DDR2	
POU3F3	1	POU3F3	
KDM5B	1	KDM5B	
MTMR7	1	MTMR7	
ZNF761	1	ZNF761	
HEATR3	1	HEATR3	
PPP2R3B	1	PPP2R3B	
ZIC5	1	ZIC5	
AUTS2	1	AUTS2	
HAUS3	1	HAUS3	
HPS6	1	HPS6	
ZNF232	1	ZNF232	
ZNF780B	1	ZNF780B	
TRPV3	1	TRPV3	
MT-ND4	1	MT-ND4	
PXMP4	1	PXMP4	
PARD3B	1	PARD3B	
ZMAT4	1	ZMAT4	
CCNO	1	CCNO	
ELOVL2-AS1	1	ELOVL2-AS1	
ZNF286A	1	ZNF286A	
EHD2	1	EHD2	
FRAT1	1	FRAT1	
PCDH19	1	PCDH19	
MTRFR	1	C12orf65	
TMEM196	1	TMEM196	
RLF	1	RLF	
POU2F1	1	POU2F1	
RSF1	1	RSF1	
PJVK	1	PJVK	
POU2F2	1	POU2F2	
GLRA3	1	GLRA3	
WIPI1	1	WIPI1	
CCDC177	1	CCDC177	
ERFL	1	ERFL	
ALG10	1	ALG10	
TMEM132C	1	TMEM132C	
GSTCD	1	GSTCD	
CTXN2	1	CTXN2	
GLMN	1	GLMN	
SLC8A1	1	SLC8A1	
AJAP1	1	AJAP1	
BBS12	1	BBS12	
DGAT1	1	DGAT1	
LRIG2	1	LRIG2	
SLC12A6	1	SLC12A6	
PDK1	1	PDK1	
FAM111A	1	FAM111A	
TTI2	1	TTI2	
BAALC-AS2	1	BAALC-AS2	
AKAP5	1	AKAP5	
SCN3A	1	SCN3A	
FBN2	1	FBN2	
TNFSF9	1	TNFSF9	
PCDHA10	1	PCDHA10	
PLCD4	1	PLCD4	
NBPF20	1	NBPF20	
KCNK15-AS1	1	KCNK15-AS1	
GTF2E2	1	GTF2E2	
ST8SIA4	1	ST8SIA4	
DNAJC3-DT	1	DNAJC3-DT	
CHRM3	1	CHRM3	
GINS1	1	GINS1	
ST8SIA2	1	ST8SIA2	
ROCK1	1	ROCK1	
HACD1	1	HACD1	
ZNF407	1	ZNF407	
SLIT2	1	SLIT2	
EMSY	1	EMSY	
ZMYM1	1	ZMYM1	
RSRP1	1	RSRP1	
POLR1B	1	POLR1B	
C16orf87	1	C16orf87	
BEND4	1	BEND4	
GEN1	1	GEN1	
CNOT6	1	CNOT6	
DOLPP1	1	DOLPP1	
SLC35F4	1	SLC35F4	
ZNF682	1	ZNF682	
DLEU1	1	DLEU1	
TSNAXIP1	1	TSNAXIP1	
MAPK11	1	MAPK11	
PTPRT	1	PTPRT	
NMNAT1	1	NMNAT1	
MFSD14CP	1	MFSD14C	
ASMTL	1	ASMTL	
CBLB	1	CBLB	
PNMA6F	1	PNMA6F	
UBAP2	1	UBAP2	
SEPTIN7-DT	1	SEPTIN7-AS1	
SLC16A10	1	SLC16A10	
DNAI7	1	CASC1	
ZNF567	1	ZNF567	
DENND4C	1	DENND4C	
MARCHF4	1	MARCH4	
FER	1	FER	
SLC12A9	1	SLC12A9	
CCDC125	1	CCDC125	
BICDL2	1	BICDL2	
FNBP1L	1	FNBP1L	
MOK	1	MOK	
CD99	1	CD99	
INTU	1	INTU	
DUSP4	1	DUSP4	
ZNF91	1	ZNF91	
ZBED4	1	ZBED4	
KIAA1614	1	KIAA1614	
SLC5A3	1	SLC5A3	
ZCCHC24	1	ZCCHC24	
TMEM150A	1	TMEM150A	
GGT7	1	GGT7	
CEP112	1	CEP112	
NOL4	1	NOL4	
MARS2	1	MARS2	
MAP2K6	1	MAP2K6	
PROM1	1	PROM1	
INTS13	1	INTS13	
INTS7	1	INTS7	
ZNF248	1	ZNF248	
SNX22	1	SNX22	
CAMK2A	1	CAMK2A	
PNPLA7	1	PNPLA7	
AGBL4	1	AGBL4	
ZNF561	1	ZNF561	
SDCBP2-AS1	1	SDCBP2-AS1	
LRRIQ1	1	LRRIQ1	
RAD18	1	RAD18	
ZNF783	1	ZNF783	
FLG-AS1	1	FLG-AS1	
SCIRT	1	AL109615.3	
KIF27	1	KIF27	
SNX16	1	SNX16	
GPD1	1	GPD1	
SPRY1	1	SPRY1	
BCDIN3D	1	BCDIN3D	
DPYSL4	1	DPYSL4	
NYAP2	1	NYAP2	
WDR49	1	WDR49	
WDR11-DT	1	WDR11-AS1	
CBLL1	1	CBLL1	
CEP78	1	CEP78	
CLC	1	CLC	
ZNF84	1	ZNF84	
NKAIN4	1	NKAIN4	
UTP20	1	UTP20	
HS3ST5	1	HS3ST5	
CREBBP	1	CREBBP	
TRDMT1	1	TRDMT1	
PLCH1	1	PLCH1	
TIGD1	1	TIGD1	
RAB12	1	RAB12	
PAK3	1	PAK3	
IGDCC3	1	IGDCC3	
YOD1	1	YOD1	
MT-ATP8	1	MT-ATP8	
ARMC12	1	ARMC12	
TRANK1	1	TRANK1	
MLXIPL	1	MLXIPL	
PNISR	1	PNISR	
WDR4	1	WDR4	
KCNF1	1	KCNF1	
OGG1	1	OGG1	
PRR5L	1	PRR5L	
LRRTM2	1	LRRTM2	
ERICH1	1	ERICH1	
ZFHX3	1	ZFHX3	
ELAVL4	1	ELAVL4	
WAC-AS1	1	WAC-AS1	
ZNF675	1	ZNF675	
CTU2	1	CTU2	
RIBC1	1	RIBC1	
NOVA2	1	NOVA2	
GNG8	1	GNG8	
DAAM1	1	DAAM1	
LDLRAP1	1	LDLRAP1	
ADAMTS10	1	ADAMTS10	
NKX2-2	1	NKX2-2	
RASIP1	1	RASIP1	
MPHOSPH8	1	MPHOSPH8	
IBTK	1	IBTK	
SNED1	1	SNED1	
CD6	1	CD6	
ANOS1	1	ANOS1	
TDRD5	1	TDRD5	
ARL4A	1	ARL4A	
ZNF253	1	ZNF253	
C17orf58	1	C17orf58	
BLACAT1	1	BLACAT1	
FGF14-AS2	1	FGF14-AS2	
BAZ2B	1	BAZ2B	
ANKRD34B	1	ANKRD34B	
CEP350	1	CEP350	
TRMT12	1	TRMT12	
KCNG2	1	KCNG2	
TNRC6A	1	TNRC6A	
PROCA1	1	PROCA1	
CDKN2B-AS1	1	CDKN2B-AS1	
FBXL4	1	FBXL4	
TSHZ3	1	TSHZ3	
B3GALT1	1	B3GALT1	
MILIP	1	MAFG-DT	
CPNE4	1	CPNE4	
AP1G2	1	AP1G2	
LUC7L3	1	LUC7L3	
TEKT3	1	TEKT3	
ZFHX2	1	ZFHX2	
ZC3H10	1	ZC3H10	
LINC01346	1	LINC01346	
E2F3	1	E2F3	
ZNF189	1	ZNF189	
ALG6	1	ALG6	
SOCS7	1	SOCS7	
ST18	1	ST18	
ZXDB	1	ZXDB	
ZFPM2	1	ZFPM2	
FZD2	1	FZD2	
TCF4	1	TCF4	
