NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
DCT	1	DCT	
ZNF347	1	ZNF347	
DDX11	1	DDX11	
TRMT12	1	TRMT12	
PPP2R3B	1	PPP2R3B	
NBPF20	1	NBPF20	
AKAP5	1	AKAP5	
MAN1A2	1	MAN1A2	
FCHSD1	1	FCHSD1	
SLC9A9	1	SLC9A9	
PARP10	1	PARP10	
MIR124-1HG	1	LINC00599	
PAPLN	1	PAPLN	
SST	1	SST	
DGCR5	2	DGCR10:DGCR9	
PPP1R26-AS1	1	PPP1R26-AS1	
B3GNT7	1	B3GNT7	
PNMA6F	1	PNMA6F	
GPRIN2	1	GPRIN2	
TRPC4	1	TRPC4	
ZNF181	1	ZNF181	
MEIS3	1	MEIS3	
MSL2	1	MSL2	
ZFP62	1	ZFP62	
GATAD2B	1	GATAD2B	
ZNF182	1	ZNF182	
CEP295	1	CEP295	
ATAD3C	1	ATAD3C	
ATP7B	1	ATP7B	
ACRV1	1	ACRV1	
MAPK12	1	MAPK12	
ZNF610	1	ZNF610	
STAT5A	1	STAT5A	
GJD3	1	GJD3	
ZNF519	1	ZNF519	
SEPSECS	1	SEPSECS	
THOC2	1	THOC2	
GOLGA2	1	GOLGA2	
GAL3ST3	1	GAL3ST3	
AURKA	1	AURKA	
CPA4	1	CPA4	
MNS1	1	MNS1	
SERTAD4	1	SERTAD4	
ZC3H6	1	ZC3H6	
S100A4	1	S100A4	
C14orf93	1	C14orf93	
MED1	1	MED1	
NOC3L	1	NOC3L	
IL17RD	1	IL17RD	
ACE	1	ACE	
TBC1D22B	1	TBC1D22B	
BBC3	1	BBC3	
NRXN2	1	NRXN2	
BORCS6	1	BORCS6	
IER5L	1	IER5L	
RFX1	1	RFX1	
SOX11	1	SOX11	
ZMYM1	1	ZMYM1	
MUC1	1	MUC1	
ANKRD52	1	ANKRD52	
CHRM5	1	CHRM5	
GABRB1	1	GABRB1	
ZNF382	1	ZNF382	
ANXA11	1	ANXA11	
KLHL24	1	KLHL24	
KCNJ2	1	KCNJ2	
ZXDA	1	ZXDA	
HTR1E	1	HTR1E	
SBF2-AS1	1	SBF2-AS1	
TEFM	1	TEFM	
ZNF620	1	ZNF620	
RNPC3	1	RNPC3	
LINC00865	1	LINC00865	
ZNF318	1	ZNF318	
COL28A1	1	COL28A1	
COL15A1	1	COL15A1	
KLK10	1	KLK10	
DCLRE1B	1	DCLRE1B	
BAZ2A	1	BAZ2A	
ANKRD12	1	ANKRD12	
IMPA2	1	IMPA2	
PRRC2C	1	PRRC2C	
SLC32A1	1	SLC32A1	
AGO3	1	AGO3	
ZNF430	1	ZNF430	
BCORL1	1	BCORL1	
RRP15	1	RRP15	
ZMAT4	1	ZMAT4	
MCPH1-AS1	1	MCPH1-AS1	
HIF3A	1	HIF3A	
BAZ2B	1	BAZ2B	
ENTPD2	1	ENTPD2	
ERMN	1	ERMN	
DENND4C	1	DENND4C	
MID1	1	MID1	
AGAP5	1	AGAP5	
MALAT1	1	MALAT1	
NUDT1	1	NUDT1	
ZNF835	1	ZNF835	
CWF19L2	1	CWF19L2	
PTPN14	1	PTPN14	
RIN1	1	RIN1	
SPX	1	SPX	
KCNH6	1	KCNH6	
RSKR	1	RSKR	
FGD6	1	FGD6	
ARL17B	1	ARL17B	
ZNF652	1	ZNF652	
TFAP4	1	TFAP4	
FBXL9P	1	LRRC29	
S1PR5	1	S1PR5	
LMOD1	1	LMOD1	
GLI2	1	GLI2	
ERC1	1	ERC1	
ESF1	1	ESF1	
TMEM72-AS1	1	TMEM72-AS1	
MT-CO3	1	MT-CO3	
RIPOR2	1	RIPOR2	
IL11RA	1	IL11RA	
FLRT1	1	FLRT1	
LINC01547	1	LINC01547	
MGAT5B	1	MGAT5B	
PRIM2	1	PRIM2	
CCDC62	1	CCDC62	
CDHR2	1	CDHR2	
KRT81	1	KRT81	
CCDC186	1	CCDC186	
ZNF407	1	ZNF407	
AMY2B	1	AMY2B	
MMP23B	1	MMP23B	
ZSCAN21	1	ZSCAN21	
BRCA1	1	BRCA1	
ZNF329	1	ZNF329	
CD274	1	CD274	
TTF2	1	TTF2	
EIF5B	1	EIF5B	
ZNF525	1	ZNF525	
SOX12	1	SOX12	
MYCNOS	1	MYCNOS	
TINCR	1	TINCR	
KLF5	1	KLF5	
CCDC181	1	CCDC181	
ARID4A	1	ARID4A	
EVI2A	1	EVI2A	
NDUFA6-DT	1	NDUFA6-DT	
ATP10D	1	ATP10D	
THAP1	1	THAP1	
AHDC1	1	AHDC1	
THNSL2	1	THNSL2	
SHISAL2B	1	SHISAL2B	
C21orf58	1	C21orf58	
PHIP	1	PHIP	
VAV1	1	VAV1	
ZNF808	1	ZNF808	
LPCAT3	1	LPCAT3	
INSM1	1	INSM1	
REEP4	1	REEP4	
HGH1	1	HGH1	
SLA	1	SLA	
TMEM117	1	TMEM117	
RNF214	1	RNF214	
CHST15	1	CHST15	
ZNF625	1	ZNF625	
CFAP92	1	KIAA1257	
GNB3	1	GNB3	
LYSMD1	1	LYSMD1	
ZNF641	1	ZNF641	
UBTD2	1	UBTD2	
CCDC163	1	CCDC163	
SPIRE2	1	SPIRE2	
LINC01123	1	LINC01123	
DNMBP	1	DNMBP	
SUGCT	1	SUGCT	
PM20D2	1	PM20D2	
GPRIN3	1	GPRIN3	
GOLIM4	1	GOLIM4	
PTH2R	1	PTH2R	
C2CD2	1	C2CD2	
MIR137HG	1	MIR137HG	
CENPQ	1	CENPQ	
USP37	1	USP37	
NOS1AP	1	NOS1AP	
MPHOSPH8	1	MPHOSPH8	
ZBTB39	1	ZBTB39	
GATC	1	GATC	
SYCE1	1	SYCE1	
BCR	1	BCR	
THAP9-AS1	1	THAP9-AS1	
LINC01497	1	LINC01497	
ETV5	1	ETV5	
KDM7A	1	KDM7A	
PPARGC1B	1	PPARGC1B	
EXOC8	1	EXOC8	
MT-CO2	1	MT-CO2	
MROH1	1	MROH1	
ZCCHC7	1	ZCCHC7	
LINC01159	1	LINC01159	
ZNF717	1	ZNF717	
KLF3-AS1	1	KLF3-AS1	
NBPF11	1	NBPF11	
CDKN2C	1	CDKN2C	
RSF1	1	RSF1	
CARTPT	1	CARTPT	
LINC02447	1	LINC02447	
PHETA2	1	PHETA2	
ZGLP1	1	ZGLP1	
NFKBID	1	NFKBID	
POU3F4	1	POU3F4	
IQCE	1	IQCE	
ZNF48	1	ZNF48	
NAIP	1	NAIP	
OLIG2	1	OLIG2	
CACFD1	1	CACFD1	
JADE2	1	JADE2	
MYO10	1	MYO10	
FTX	1	FTX	
CCDC13	1	CCDC13	
MITF	1	MITF	
TECTA	1	TECTA	
MIR4500HG	1	MIR4500HG	
POLRMT	1	POLRMT	
TRIM45	1	TRIM45	
ANKRD17	1	ANKRD17	
CWC22	1	CWC22	
ZFHX2	1	ZFHX2	
CFAP251	1	WDR66	
DHRS1	1	DHRS1	
SAMD12	1	SAMD12	
MIPOL1	1	MIPOL1	
RAD50	1	RAD50	
TRIM67	1	TRIM67	
CACNG2	1	CACNG2	
GRID1	1	GRID1	
SYT14	1	SYT14	
STIL	1	STIL	
STARD9	1	STARD9	
NFKB1	1	NFKB1	
RTP5	1	RTP5	
ZBBX	1	ZBBX	
SNX11	1	SNX11	
MGA	1	MGA	
ZNF350	1	ZNF350	
NAA15	1	NAA15	
POLR3G	1	POLR3G	
ZNF618	1	ZNF618	
MAP9	1	MAP9	
GREB1L	1	GREB1L	
SLC2A1-DT	1	SLC2A1-AS1	
OSGEPL1	1	OSGEPL1	
NOP9	1	NOP9	
DDX10	1	DDX10	
PPP6R1	1	PPP6R1	
USF3	1	USF3	
GOLGB1	1	GOLGB1	
MESTIT1	1	MESTIT1	
NUP43	1	NUP43	
IQGAP2	1	IQGAP2	
FAH	1	FAH	
MRGPRE	1	MRGPRE	
CYP21A2	1	CYP21A2	
APLNR	1	APLNR	
ATRX	1	ATRX	
FHIP1B	1	FAM160A2	
CABLES1	1	CABLES1	
ST3GAL2	1	ST3GAL2	
LIN9	1	LIN9	
ERBB3	1	ERBB3	
LIN28B	1	LIN28B	
CCDC30	1	CCDC30	
ZNF354A	1	ZNF354A	
CLASP1	1	CLASP1	
TCN2	1	TCN2	
SNRNP48	1	SNRNP48	
LINC02716	1	LINC02716	
KCNJ4	1	KCNJ4	
CRACD	1	KIAA1211	
INHA	1	INHA	
GFOD1	1	GFOD1	
ANLN	1	ANLN	
BOD1L1	1	BOD1L1	
MAVS	1	MAVS	
OAZ3	1	OAZ3	
ZNF606	1	ZNF606	
POU6F1	1	POU6F1	
KAT6A	1	KAT6A	
ZNF613	1	ZNF613	
GABRG3	1	GABRG3	
ZNF324	1	ZNF324	
FASTKD5	1	FASTKD5	
APPAT	1	AC092683.1	
TNRC6C	1	TNRC6C	
MEG8	1	MEG8	
VARS2	1	VARS2	
PPIG	1	PPIG	
GSG1L	1	GSG1L	
AMER1	1	AMER1	
SIRT6	1	SIRT6	
ZNF780A	1	ZNF780A	
PTBP3	1	PTBP3	
RNF168	1	RNF168	
ADPRHL1	1	ADPRHL1	
HIF1AN	1	HIF1AN	
RIC1	1	RIC1	
APOBEC3C	1	APOBEC3C	
EXOC6B	1	EXOC6B	
FANCA	1	FANCA	
SLC16A10	1	SLC16A10	
GALNTL6	1	GALNTL6	
JHY	1	JHY	
SIGLEC8	1	SIGLEC8	
ST6GAL2	1	ST6GAL2	
CRCP	1	CRCP	
IRF2	1	IRF2	
HMGN5	1	HMGN5	
ZBED8	1	ZBED8	
ZBTB10	1	ZBTB10	
SNCAIP	1	SNCAIP	
CNTNAP3	1	CNTNAP3	
KCNA5	1	KCNA5	
CFAP74	1	CFAP74	
SIRT7	1	SIRT7	
MAPK7	1	MAPK7	
ATG10	1	ATG10	
EPHB1	1	EPHB1	
ZRANB3	1	ZRANB3	
KLHL4	1	KLHL4	
FAM240C	1	FAM240C	
ELMOD3	1	ELMOD3	
ANKRD18A	1	ANKRD18A	
TTN-AS1	1	TTN-AS1	
KIAA1958	1	KIAA1958	
FILIP1	1	FILIP1	
IRX3	1	IRX3	
HLA-B	1	HLA-B	
LDB3	1	LDB3	
TCF4	1	TCF4	
KIAA1549	1	KIAA1549	
TAOK2	1	TAOK2	
DLX6	1	DLX6	
ZMYND15	1	ZMYND15	
RASL10A	1	RASL10A	
SEPTIN7-DT	1	SEPTIN7-AS1	
SMIM18	1	SMIM18	
ARX	1	ARX	
EPHA7	1	EPHA7	
TOB2	1	TOB2	
ZNF831	1	ZNF831	
DIAPH2	1	DIAPH2	
NRAV	1	NRAV	
MPP7	1	MPP7	
B3GNT2	1	B3GNT2	
KIF1C	1	KIF1C	
CYP2R1	1	CYP2R1	
LINC02605	1	AC083837.1	
ZBTB43	1	ZBTB43	
PBDC1	1	PBDC1	
BAZ1B	1	BAZ1B	
PURG	1	PURG	
GLTPD2	1	GLTPD2	
NMT1	1	NMT1	
ZSCAN9	1	ZSCAN9	
ATG14	1	ATG14	
TCEANC	1	TCEANC	
FBXO48	1	FBXO48	
UBE2D3-AS1	1	UBE2D3-AS1	
FOXJ2	1	FOXJ2	
ZNF654	1	ZNF654	
PGAM2	1	PGAM2	
LINS1	1	LINS1	
PDP2	1	PDP2	
POU2F2	1	POU2F2	
CHD8	1	CHD8	
VPS18	1	VPS18	
CEP85L	1	CEP85L	
PTPN21	1	PTPN21	
FAM66B	1	FAM66B	
BHMT2	1	BHMT2	
GABPB2	1	GABPB2	
LINC00987	1	LINC00987	
WDTC1	1	WDTC1	
CCDC146	1	CCDC146	
RSRP1	1	RSRP1	
FAM210B	1	FAM210B	
LPL	1	LPL	
CCDC15	1	CCDC15	
HMGXB4	1	HMGXB4	
ZFP41	1	ZFP41	
PRDM11	1	PRDM11	
AMER3	1	AMER3	
UNC5C	1	UNC5C	
EEF1AKMT3	1	EEF1AKMT3	
IGFBP5	1	IGFBP5	
ABCD1	1	ABCD1	
C2orf88	1	C2orf88	
OGFOD2	1	OGFOD2	
TTC28-AS1	1	TTC28-AS1	
FBXL4	1	FBXL4	
MTMR14	1	MTMR14	
HECW1	1	HECW1	
PALMD	1	PALMD	
SIAH3	1	SIAH3	
ANKRD26	1	ANKRD26	
PDS5B	1	PDS5B	
ELL	1	ELL	
EPHB2	1	EPHB2	
LIMA1	1	LIMA1	
LAMA3	1	LAMA3	
GAN	1	GAN	
SLC12A5-AS1	1	SLC12A5-AS1	
FGF11	1	FGF11	
MRPL44	1	MRPL44	
NKAPL	1	NKAPL	
ZBED1	1	ZBED1	
HR	1	HR	
PGPEP1	1	PGPEP1	
KMT2B	1	KMT2B	
ZNF304	1	ZNF304	
NPIPA5	1	NPIPA5	
EIF4ENIF1	1	EIF4ENIF1	
AARS2	1	AARS2	
PABPC1L	1	PABPC1L	
HDAC10	1	HDAC10	
ZKSCAN1	1	ZKSCAN1	
CEP128	1	CEP128	
FREM1	1	FREM1	
ESCO1	1	ESCO1	
CREB3L1	1	CREB3L1	
ZNF17	1	ZNF17	
GALM	1	GALM	
LCN12	1	LCN12	
ZC3H4	1	ZC3H4	
RRP9	1	RRP9	
CCDC18-AS1	1	CCDC18-AS1	
MFSD9	1	MFSD9	
KIF21A	1	KIF21A	
GNB1L	1	GNB1L	
LUZP1	1	LUZP1	
SLC9A5	1	SLC9A5	
SLITRK4	1	SLITRK4	
OBI1	1	OBI1	
CTPS2	1	CTPS2	
MMS22L	1	MMS22L	
RSPO4	1	RSPO4	
GOLGA6L9	1	GOLGA6L9	
CDKL2	1	CDKL2	
CPT2	1	CPT2	
LINC02175	1	LINC02175	
ROCK2	1	ROCK2	
FGD1	1	FGD1	
MBD5	1	MBD5	
POU2AF3	1	COLCA2	
FANCC	1	FANCC	
MIS18BP1	1	MIS18BP1	
HDAC2-AS2	1	HDAC2-AS2	
ZNF14	1	ZNF14	
SOS2	1	SOS2	
XRRA1	1	XRRA1	
TRABD	1	TRABD	
AIRE	1	AIRE	
SYNE2	1	SYNE2	
ACAD10	1	ACAD10	
DGKI	1	DGKI	
CNPY4	1	CNPY4	
PLCD4	1	PLCD4	
ARL15	1	ARL15	
TUBGCP4	1	TUBGCP4	
ERCC6	1	ERCC6	
KRIT1	1	KRIT1	
BEND4	1	BEND4	
KPNA5	1	KPNA5	
NRBF2	1	NRBF2	
TMEM238	1	TMEM238	
CHD6	1	CHD6	
STYXL1	1	STYXL1	
CDH20	1	CDH20	
ZNF462	1	ZNF462	
SNX33	1	SNX33	
RBM27	1	RBM27	
ZBTB37	1	ZBTB37	
AKAP9	1	AKAP9	
IGSF3	1	IGSF3	
RBM48	1	RBM48	
NR5A2	1	NR5A2	
IQSEC2	1	IQSEC2	
C16orf86	1	C16orf86	
NEK5	1	NEK5	
CPT1B	1	CPT1B	
ZC3H18	1	ZC3H18	
CRACR2B	1	CRACR2B	
RNMT	1	RNMT	
TBC1D2B	1	TBC1D2B	
ZNF101	1	ZNF101	
NR1H3	1	NR1H3	
MINDY2	1	MINDY2	
DVL2	1	DVL2	
WBP2NL	1	WBP2NL	
NBR2	1	NBR2	
DHX37	1	DHX37	
PPP1R32	1	PPP1R32	
LRRTM2	1	LRRTM2	
ABCF1	1	ABCF1	
CD99	1	CD99	
COG7	1	COG7	
RBBP5	1	RBBP5	
ELFN2	1	ELFN2	
CTNS	1	CTNS	
SMG8	1	SMG8	
PIK3R5	1	PIK3R5	
SLC45A1	1	SLC45A1	
HSD3B7	1	HSD3B7	
MORC2	1	MORC2	
PXN	1	PXN	
ZFP1	1	ZFP1	
SLC24A4	1	SLC24A4	
MYO7A	1	MYO7A	
YJU2	1	YJU2	
ARHGAP36	1	ARHGAP36	
P2RY11	1	P2RY11	
UBXN2A	1	UBXN2A	
ZNF398	1	ZNF398	
ZNF528-AS1	1	ZNF528-AS1	
CDC25A	1	CDC25A	
PPP1R16A	1	PPP1R16A	
FBXO31	1	FBXO31	
RIN3	1	RIN3	
SRF	1	SRF	
LINC01902	1	LINC01902	
MIAT	1	MIAT	
TMEM63C	1	TMEM63C	
GPD1	1	GPD1	
THRB	1	THRB	
CRTC1	1	CRTC1	
B3GALT5	1	B3GALT5	
TMEM74	1	TMEM74	
LIMD1-AS1	1	LIMD1-AS1	
LINC02265	1	LINC02265	
CDKN2B-AS1	1	CDKN2B-AS1	
ZNF540	1	ZNF540	
SYTL4	1	SYTL4	
TMEM177	1	TMEM177	
PDIK1L	1	PDIK1L	
TEAD1	1	TEAD1	
MACROD2	1	MACROD2	
SEC23IP	1	SEC23IP	
ZNF524	1	ZNF524	
STK33	1	STK33	
SAP25	1	SAP25	
DRD1	1	DRD1	
TMEM232	1	TMEM232	
TTI2	1	TTI2	
ZNF425	1	ZNF425	
LRCH3	1	LRCH3	
ZKSCAN4	1	ZKSCAN4	
ZNF443	1	ZNF443	
EHD2	1	EHD2	
EIF5A	1	EIF5A	
LINC01637	1	LINC01637	
ZFP90	1	ZFP90	
CCDC88A	1	CCDC88A	
ZBTB21	1	ZBTB21	
ZBTB7C	1	ZBTB7C	
ST8SIA6	1	ST8SIA6	
BTBD8	1	BTBD8	
VPS33B	1	VPS33B	
ZNF292	1	ZNF292	
BPTF	1	BPTF	
ANKRD13B	1	ANKRD13B	
PXMP4	1	PXMP4	
IPPK	1	IPPK	
RLF	1	RLF	
EGR4	1	EGR4	
CELSR3	1	CELSR3	
COPS7B	1	COPS7B	
SLCO1C1	1	SLCO1C1	
PUM1	1	PUM1	
DTNB	1	DTNB	
SLC38A8	1	SLC38A8	
SLC18A2	1	SLC18A2	
CABCOCO1	1	CABCOCO1	
ENPP1	1	ENPP1	
NEURL1B	1	NEURL1B	
ZNF836	1	ZNF836	
MEF2C	1	MEF2C	
LINC00173	1	LINC00173	
ZNF786	1	ZNF786	
TMEM214	1	TMEM214	
ANKRD49	1	ANKRD49	
TAF6L	1	TAF6L	
RASSF8-AS1	1	RASSF8-AS1	
THUMPD2	1	THUMPD2	
CX3CR1	1	CX3CR1	
ATP8B4	1	ATP8B4	
CCDC3	1	CCDC3	
INTS9	1	INTS9	
NXT1	1	NXT1	
ANP32B	1	ANP32B	
SMC6	1	SMC6	
NAV1	1	NAV1	
SLITRK1	1	SLITRK1	
MRM3	1	MRM3	
IGF1	1	IGF1	
GULP1	1	GULP1	
ZFP14	1	ZFP14	
CLCN5	1	CLCN5	
FER	1	FER	
TMEM254	1	TMEM254	
FAM153B	1	FAM153B	
LINC01106	1	LINC01106	
CFAP61	1	CFAP61	
PADI2	1	PADI2	
ZNF16	1	ZNF16	
ZNF766	1	ZNF766	
SOX8	1	SOX8	
ZC3HC1	1	ZC3HC1	
FLVCR1	1	FLVCR1	
SANBR	1	KIAA1841	
ZNF660	1	ZNF660	
PRSS53	1	PRSS53	
TMEM169	1	TMEM169	
ZNF236	1	ZNF236	
NOVA2	1	NOVA2	
CACNA1D	1	CACNA1D	
RCL1	1	RCL1	
REM2	1	REM2	
B3GALT5-AS1	1	B3GALT5-AS1	
ATF7IP	1	ATF7IP	
ARHGEF37	1	ARHGEF37	
CACNG8	1	CACNG8	
FN3K	1	FN3K	
SDHAF2	1	SDHAF2	
SHROOM2	1	SHROOM2	
NR1D1	1	NR1D1	
UBN1	1	UBN1	
ZNNT1	1	AP003469.4	
ARID3A	1	ARID3A	
CAD	1	CAD	
SNURF	1	SNURF	
CCM2L	1	CCM2L	
PHF6	1	PHF6	
GRM3	1	GRM3	
SLC25A18	1	SLC25A18	
CAMSAP3	1	CAMSAP3	
DCDC2	1	DCDC2	
TNR	1	TNR	
TAF15	1	TAF15	
ANKEF1	1	ANKEF1	
USHBP1	1	USHBP1	
PRDM16-DT	1	PRDM16-DT	
INHBB	1	INHBB	
SH3RF3-AS1	1	SH3RF3-AS1	
SBNO1	1	SBNO1	
CCDC171	1	CCDC171	
ZSCAN2	1	ZSCAN2	
MFNG	1	MFNG	
TMEM265	1	TMEM265	
SSTR3	1	SSTR3	
GRAMD1B	1	GRAMD1B	
PRKD3	1	PRKD3	
GPR153	1	GPR153	
ARID4B	1	ARID4B	
KDM1B	1	KDM1B	
TRIM24	1	TRIM24	
LINC00342	1	LINC00342	
CHST6	1	CHST6	
RAB9B	1	RAB9B	
WDR43	1	WDR43	
LMLN	1	LMLN	
DGCR8	1	DGCR8	
BCLAF3	1	BCLAF3	
SLC25A51	1	SLC25A51	
