NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
SLC25A35	1	SLC25A35	
ZNF727	1	ZNF727	
MYT1	1	MYT1	
CEP83	1	CEP83	
NUP210	1	NUP210	
SIAH3	1	SIAH3	
SATB2	1	SATB2	
CDR2	1	CDR2	
SLC35F3	1	SLC35F3	
TRPV3	1	TRPV3	
MAP3K21	1	MAP3K21	
TRAF3IP1	1	TRAF3IP1	
VAC14-AS1	1	VAC14-AS1	
LINC00865	1	LINC00865	
C1orf74	1	C1orf74	
SLC38A8	1	SLC38A8	
EPC2	1	EPC2	
RABIF	1	RABIF	
NAMPT-AS1	1	AC007032.1	
FAM201A	1	FAM201A	
FADD	1	FADD	
LRCH2	1	LRCH2	
SOX2	1	SOX2	
SGCZ	1	SGCZ	
TACR3	1	TACR3	
ARSL	1	ARSE	
TNS3	1	TNS3	
SREK1IP1	1	SREK1IP1	
ELMOD3	1	ELMOD3	
LINC01301	1	LINC01301	
ANXA3	1	ANXA3	
CYP2R1	1	CYP2R1	
WNT3	1	WNT3	
RIMS2	1	RIMS2	
KLRC2	1	KLRC2	
IQCC	1	IQCC	
TMEM132E-DT	1	C17orf102	
LRRC56	1	LRRC56	
THOC2	1	THOC2	
TMEM60	1	TMEM60	
CTXN2	1	CTXN2	
ARHGAP19	1	ARHGAP19	
A1BG-AS1	1	A1BG-AS1	
RASA1	1	RASA1	
MMEL1	1	MMEL1	
ARHGAP15	1	ARHGAP15	
ISL1	1	ISL1	
EIF5B	1	EIF5B	
KALRN	1	KALRN	
SLF1	1	SLF1	
FA2H	1	FA2H	
N4BP2	1	N4BP2	
DCT	1	DCT	
CEP126	1	CEP126	
AK4	1	AK4	
PHIP	1	PHIP	
ZC3H13	1	ZC3H13	
CMTR2	1	CMTR2	
GINS3	1	GINS3	
PLA2R1	1	PLA2R1	
MALINC1	1	MALINC1	
ZBTB7B	1	ZBTB7B	
GARIN1A	1	FAM71F2	
KCTD7	1	KCTD7	
MED31	1	MED31	
SPACDR	1	C7orf61	
MACROD2	1	MACROD2	
LINS1	1	LINS1	
NRXN2	1	NRXN2	
HIF1AN	1	HIF1AN	
FAM182A	1	FAM182A	
MEMO1	1	MEMO1	
ZFHX2-AS1	1	ZFHX2-AS1	
SLC35E3	1	SLC35E3	
PAGE4	1	PAGE4	
ATRX	1	ATRX	
MYO10	1	MYO10	
GABPB2	1	GABPB2	
TMEM121B	1	TMEM121B	
PACSIN3	1	PACSIN3	
RASGEF1C	1	RASGEF1C	
NAGA	1	NAGA	
HPSE2	1	HPSE2	
RFX3	1	RFX3	
GPAT2	1	GPAT2	
TLL1	1	TLL1	
DENND2D	1	DENND2D	
BLACAT1	1	BLACAT1	
GCNT2	1	GCNT2	
ZNF385D	1	ZNF385D	
SLC38A2	1	SLC38A2	
ZNF652	1	ZNF652	
ANKAR	1	ANKAR	
C19orf44	1	C19orf44	
DHX34	1	DHX34	
S1PR2	1	S1PR2	
BTBD19	1	BTBD19	
PPP1R3C	1	PPP1R3C	
HYDIN	1	HYDIN	
GAL	1	GAL	
HYCC1	1	FAM126A	
BTN3A3	1	BTN3A3	
NBPF9	1	NBPF9	
VAV2	1	VAV2	
TMEM72-AS1	1	TMEM72-AS1	
H4C3	1	HIST1H4C	
CD99	1	CD99	
RASL10A	1	RASL10A	
NSUN6	1	NSUN6	
TRIM39	1	TRIM39	
GUF1	1	GUF1	
RAD50	1	RAD50	
FIZ1	1	FIZ1	
ZNF669	1	ZNF669	
GOLGB1	1	GOLGB1	
RNF150	1	RNF150	
ALG1L1P	1	ALG1L	
SPATA17	1	SPATA17	
TWNK	1	TWNK	
FAM110A	1	FAM110A	
PAQR7	1	PAQR7	
ZFP41	1	ZFP41	
NPAT	1	NPAT	
B3GALT1	1	B3GALT1	
DEDD	1	DEDD	
ABHD4	1	ABHD4	
PLEKHH2	1	PLEKHH2	
GAS6-DT	1	GAS6-DT	
BRCC3	1	BRCC3	
VANGL1	1	VANGL1	
PNMA6F	1	PNMA6F	
LAMTOR5-AS1	1	LAMTOR5-AS1	
ZBTB8B	1	ZBTB8B	
CASQ1	1	CASQ1	
LRRC4C	1	LRRC4C	
SOX5	1	SOX5	
THAP6	1	THAP6	
FAT3	1	FAT3	
ZNF264	1	ZNF264	
RFLNA	1	RFLNA	
ZNF717	1	ZNF717	
CNTNAP5	1	CNTNAP5	
PHF7	1	PHF7	
LINC01902	1	LINC01902	
LINC01252	1	LINC01252	
FERMT1	1	FERMT1	
CEP85L	1	CEP85L	
ZNF284	1	ZNF284	
ZC3H12B	1	ZC3H12B	
DIAPH2	1	DIAPH2	
RNF111	1	RNF111	
NT5DC2	1	NT5DC2	
METTL15	1	METTL15	
FAM76A	1	FAM76A	
CACNA1E	1	CACNA1E	
MT-ND1	1	MT-ND1	
MOCS1	1	MOCS1	
ZFP90	1	ZFP90	
ZFP30	1	ZFP30	
ADAM32	1	ADAM32	
NEURL1B	1	NEURL1B	
DOCK1	1	DOCK1	
RAB12	1	RAB12	
BAZ2B	1	BAZ2B	
NKD1	1	NKD1	
CDPF1	1	CDPF1	
ZNF341	1	ZNF341	
MALT1	1	MALT1	
SLC9A9	1	SLC9A9	
GUCY1A1	1	GUCY1A1	
MT-ATP8	1	MT-ATP8	
CCDC110	1	CCDC110	
ZBTB25	1	ZBTB25	
PNISR	1	PNISR	
NOL4	1	NOL4	
FAM53B	1	FAM53B	
SLC40A1	1	SLC40A1	
SKOR1	1	SKOR1	
ANKRD49	1	ANKRD49	
TCOF1	1	TCOF1	
TFDP2	1	TFDP2	
ERICH1	1	ERICH1	
ZFP82	1	ZFP82	
ZNF808	1	ZNF808	
C1orf56	1	C1orf56	
HEYL	1	HEYL	
KLK5	1	KLK5	
ZNF223	1	ZNF223	
NOVA2	1	NOVA2	
PPIG	1	PPIG	
ZNF839	1	ZNF839	
IKBKE	1	IKBKE	
DNA2	1	DNA2	
CHST15	1	CHST15	
KCNH5	1	KCNH5	
MYBPC1	1	MYBPC1	
NHLH2	1	NHLH2	
SOX1-OT	1	SOX1-OT	
GLRA3	1	GLRA3	
TCEANC2	1	TCEANC2	
DAAM1	1	DAAM1	
ERC1	1	ERC1	
TIPIN	1	TIPIN	
CYP20A1	1	CYP20A1	
KDM7A	1	KDM7A	
SHANK1	1	SHANK1	
SLC8A3	1	SLC8A3	
PHF6	1	PHF6	
ZNF135	1	ZNF135	
ZNF260	1	ZNF260	
MTSS2	1	MTSS2	
BTBD8	1	BTBD8	
NKAIN4	1	NKAIN4	
BOD1L1	1	BOD1L1	
DNAL1	1	DNAL1	
ZCCHC24	1	ZCCHC24	
ZNF16	1	ZNF16	
SETD2	1	SETD2	
SHPRH	1	SHPRH	
ALDH1A1	1	ALDH1A1	
RAPGEF5	1	RAPGEF5	
CNKSR2	1	CNKSR2	
TBCC	1	TBCC	
PER3	1	PER3	
ZRANB3	1	ZRANB3	
NAA16	1	NAA16	
FAM210B	1	FAM210B	
MAPK14	1	MAPK14	
PDCD11	1	PDCD11	
TOP1	1	TOP1	
C2orf81	1	C2orf81	
AKAP5	1	AKAP5	
TTLL9	1	TTLL9	
TXLNG	1	TXLNG	
MKS1	1	MKS1	
ANKRD34C-AS1	1	ANKRD34C-AS1	
GALNT9	1	GALNT9	
CNTLN	1	CNTLN	
RASA2	1	RASA2	
LINC01119	1	LINC01119	
PDS5B	1	PDS5B	
MPHOSPH8	1	MPHOSPH8	
CPEB1	1	CPEB1	
ASH1L	1	ASH1L	
CEP164	1	CEP164	
ZFHX4	1	ZFHX4	
ZNF605	1	ZNF605	
PAG1	1	PAG1	
PALMD	1	PALMD	
LINC01341	1	LINC01341	
ZKSCAN1	1	ZKSCAN1	
CAPS2	1	CAPS2	
CSDC2	1	CSDC2	
TYMSOS	1	TYMSOS	
STXBP5L	1	STXBP5L	
PM20D2	1	PM20D2	
PGF	1	PGF	
ZBTB44	1	ZBTB44	
NINJ2	1	NINJ2	
FAAH2	1	FAAH2	
ENOX1	1	ENOX1	
HAS2-AS1	1	HAS2-AS1	
SLC4A8	1	SLC4A8	
TAF1	1	TAF1	
SYNJ2BP	1	SYNJ2BP	
EML5	1	EML5	
GRASLND	1	RNF144A-AS1	
TCEANC	1	TCEANC	
HYLS1	1	HYLS1	
B3GALT5	1	B3GALT5	
ZBTB37	1	ZBTB37	
CBFA2T2	1	CBFA2T2	
ZNF318	1	ZNF318	
SLC32A1	1	SLC32A1	
BCR	1	BCR	
IRAG1	1	MRVI1	
RBM15	1	RBM15	
CD6	1	CD6	
KRT81	1	KRT81	
JAKMIP2	1	JAKMIP2	
ZNF787	1	ZNF787	
TMEM192	1	TMEM192	
RNF157-AS1	1	RNF157-AS1	
SIX3	1	SIX3	
SLC25A41	1	SLC25A41	
SAXO2	1	SAXO2	
CASP10	1	CASP10	
FARS2	1	FARS2	
CAMK2A	1	CAMK2A	
FTCDNL1	1	FTCDNL1	
ZNF514	1	ZNF514	
PASK	1	PASK	
ACTR3C	1	ACTR3C	
ID2-AS1	1	ID2-AS1	
C19orf73	1	C19orf73	
ZNF671	1	ZNF671	
MTMR7	1	MTMR7	
ZNF470	1	ZNF470	
MIR3936HG	1	MIR3936HG	
SNHG7	1	SNHG7	
POLK	1	POLK	
SH2B2	1	SH2B2	
SOX11	1	SOX11	
ZC4H2	1	ZC4H2	
MAP3K19	1	MAP3K19	
SLC7A4	1	SLC7A4	
NECTIN3	1	NECTIN3	
ZNF136	1	ZNF136	
PAN3	1	PAN3	
TMC8	1	TMC8	
MEF2C	1	MEF2C	
PLEKHA4	1	PLEKHA4	
BHMT2	1	BHMT2	
UPF2	1	UPF2	
SAMD1	1	SAMD1	
SLC16A10	1	SLC16A10	
CASP2	1	CASP2	
ACOT11	1	ACOT11	
EED	1	EED	
COX10-DT	1	COX10-AS1	
RSPO3	1	RSPO3	
RIMS1	1	RIMS1	
DUSP2	1	DUSP2	
TRMT2B	1	TRMT2B	
TMEM187	1	TMEM187	
PPP3R1	1	PPP3R1	
GAS2	1	GAS2	
TMEM125	1	TMEM125	
KCNK13	1	KCNK13	
ZNF143	1	ZNF143	
ATAD2B	1	ATAD2B	
CCDC28B	1	CCDC28B	
ZNF490	1	ZNF490	
GBE1	1	GBE1	
GALNTL6	1	GALNTL6	
PDGFB	1	PDGFB	
B3GNT7	1	B3GNT7	
OSBPL6	1	OSBPL6	
DPYSL5	1	DPYSL5	
ESCO1	1	ESCO1	
TLE3	1	TLE3	
PURA	1	PURA	
RRS1	1	RRS1	
SPATA6L	1	SPATA6L	
CTSK	1	CTSK	
PLD5	1	PLD5	
GIGYF2	1	GIGYF2	
ZNF582	1	ZNF582	
TCHH	1	TCHH	
KCNH4	1	KCNH4	
CABLES1	1	CABLES1	
AMOT	1	AMOT	
MYOM2	1	MYOM2	
ZSWIM5	1	ZSWIM5	
NTSR1	1	NTSR1	
ZKSCAN8	1	ZKSCAN8	
MANEA	1	MANEA	
