NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
IFI44	1	IFI44	
STAP2	1	STAP2	
F2RL2	1	F2RL2	
FRA10AC1	1	FRA10AC1	
TAS2R4	1	TAS2R4	
GPR63	1	GPR63	
P3H2-AS1	1	P3H2-AS1	
VWC2L	1	VWC2L	
ADORA3	1	ADORA3	
LINC02458	1	LINC02458	
LINC01094	1	LINC01094	
SERF1A	1	SERF1A	
AVIL	1	AVIL	
FRMPD1	1	FRMPD1	
SNRK-AS1	1	SNRK-AS1	
MAN1A2	1	MAN1A2	
RNF217-AS1	1	RNF217-AS1	
SLITRK4	1	SLITRK4	
RNF152	1	RNF152	
CXCL14	1	CXCL14	
H4C5	1	HIST1H4E	
AASS	1	AASS	
VDR	1	VDR	
RTL1	1	RTL1	
MRAP2	1	MRAP2	
KLF5	1	KLF5	
COL12A1	1	COL12A1	
SOGA3	1	SOGA3	
SCLT1	1	SCLT1	
LORICRIN	1	LOR	
RIMS4	1	RIMS4	
ABTB3	1	BTBD11	
SAPCD2	1	SAPCD2	
LINC01144	1	LINC01144	
CKS2	1	CKS2	
RAD54B	1	RAD54B	
MOBP	1	MOBP	
ZC3H6	1	ZC3H6	
AMER1	1	AMER1	
NDNF	1	NDNF	
MYOM2	1	MYOM2	
DDIT4L	1	DDIT4L	
BRCA1	1	BRCA1	
EXOC6B	1	EXOC6B	
IFI44L	1	IFI44L	
ACSM5	1	ACSM5	
LMO7	1	LMO7	
SLC12A1	1	SLC12A1	
LINC02021	1	LINC02021	
SELL	1	SELL	
PPP3R1	1	PPP3R1	
GPRIN2	1	GPRIN2	
ZNF714	1	ZNF714	
ACOT1	1	ACOT1	
RBFOX1	1	RBFOX1	
KLF8	1	KLF8	
AMIGO2	1	AMIGO2	
CCDC3	1	CCDC3	
KLF10	1	KLF10	
RHOXF1	1	RHOXF1	
DIO2	1	DIO2	
FMN1	1	FMN1	
DACT1	1	DACT1	
MEMO1	1	MEMO1	
DENND1B	1	DENND1B	
CPXM2	1	CPXM2	
CREG2	1	CREG2	
FHDC1	1	FHDC1	
ATAD5	1	ATAD5	
LINC02649	1	LINC02649	
B3GNT7	1	B3GNT7	
TMEM238	1	TMEM238	
BSPRY	1	BSPRY	
ASB4	1	ASB4	
MYOZ2	1	MYOZ2	
CD6	1	CD6	
CD38	1	CD38	
DGKH	1	DGKH	
KL	1	KL	
CAMK4	1	CAMK4	
NOCT	1	NOCT	
ZNF572	1	ZNF572	
IL1RL2	1	IL1RL2	
KCNQ3	1	KCNQ3	
RPP38-DT	1	RPP38-DT	
LMCD1-AS1	1	LMCD1-AS1	
ANKRD18A	1	ANKRD18A	
ANKRD36B	1	ANKRD36B	
SLIT3	1	SLIT3	
ABTB2	1	ABTB2	
RXRG	1	RXRG	
TUNAR	1	TUNAR	
EEA1	1	EEA1	
ECT2	1	ECT2	
LINC02478	1	LINC02478	
LINC01116	1	LINC01116	
SMAD7	1	SMAD7	
ZFYVE9	1	ZFYVE9	
PEX6	1	PEX6	
NR4A3	1	NR4A3	
ISLR2	1	ISLR2	
DYNLT2	1	TCTE3	
SBF2-AS1	1	SBF2-AS1	
PARD3B	1	PARD3B	
SMIM32	1	SMIM32	
CPB2-AS1	1	CPB2-AS1	
ZNF519	1	ZNF519	
SV2C	1	SV2C	
WNT10B	1	WNT10B	
IL21R-AS1	1	IL21R-AS1	
ADAM12	1	ADAM12	
TRPS1	1	TRPS1	
NBPF20	1	NBPF20	
PLCXD1	1	PLCXD1	
TMEM61	1	TMEM61	
RSPO3	1	RSPO3	
MMP3	1	MMP3	
ZNF718	1	ZNF718	
PROSER2	1	PROSER2	
HCG27	1	HCG27	
SFRP5	1	SFRP5	
APPAT	1	AC092683.1	
TTC9	1	TTC9	
OTULIN	1	OTULIN	
H19	1	H19	
LAMB3	1	LAMB3	
TMEM72-AS1	1	TMEM72-AS1	
PGM2L1	1	PGM2L1	
KCNK13	1	KCNK13	
LINC00685	1	LINC00685	
ZBTB8B	1	ZBTB8B	
SLC36A1	1	SLC36A1	
ASAH2	1	ASAH2	
HMCN1	1	HMCN1	
GRIP1	1	GRIP1	
NOS1AP	1	NOS1AP	
IGFN1	1	IGFN1	
TMEM100	1	TMEM100	
SKAP1	1	SKAP1	
ALG1L1P	1	ALG1L	
OTUD7B	1	OTUD7B	
PHEX	1	PHEX	
NQO2	1	NQO2	
SEMA3C	1	SEMA3C	
XKR6	1	XKR6	
TPM1	1	TPM1	
RNF168	1	RNF168	
ZNF385D	1	ZNF385D	
CDKL4	1	CDKL4	
CAPS2	1	CAPS2	
TTLL12	1	TTLL12	
LSMEM1	1	LSMEM1	
PTGES	1	PTGES	
FMO2	1	FMO2	
NPAS1	1	NPAS1	
LDLRAD4	1	LDLRAD4	
ADAMTS6	1	ADAMTS6	
SYT6	1	SYT6	
CBLN1	1	CBLN1	
DCHS2	1	DCHS2	
LHX5-AS1	1	LHX5-AS1	
TLL1	1	TLL1	
MIPOL1	1	MIPOL1	
ZMAT4	1	ZMAT4	
KRT18	1	KRT18	
KIF21A	1	KIF21A	
ZNF547	1	ZNF547	
UNC5C	1	UNC5C	
SAMD12	1	SAMD12	
HHIP	1	HHIP	
ZNF16	1	ZNF16	
SLC39A13-AS1	1	AC090559.1	
FER	1	FER	
UTRN	1	UTRN	
DDR2	1	DDR2	
ANKRD50	1	ANKRD50	
ZNF841	1	ZNF841	
FGF13	1	FGF13	
ALG10	1	ALG10	
IFI6	1	IFI6	
HHIP-AS1	1	HHIP-AS1	
ZNF625	1	ZNF625	
VWA5B1	1	VWA5B1	
CFAP20DC	1	C3orf67	
APLNR	1	APLNR	
MDGA2	1	MDGA2	
MIR137HG	1	MIR137HG	
LINC02731	1	LINC02731	
SOX1	1	SOX1	
NEXN	1	NEXN	
INSYN2B	1	INSYN2B	
EPHA7	1	EPHA7	
MT-ND4L	1	MT-ND4L	
PCLO	1	PCLO	
GRB14	1	GRB14	
BRINP3-DT	1	LINC01351	
KCTD12	1	KCTD12	
AP1S3	1	AP1S3	
CEP128	1	CEP128	
CHD1-DT	1	LINC02062	
DSEL	1	DSEL	
ANXA3	1	ANXA3	
SPSB4	1	SPSB4	
FBXL17	1	FBXL17	
GRM3	1	GRM3	
PLEKHF2	1	PLEKHF2	
SPATA5	1	SPATA5	
KCNK4	1	KCNK4	
GOLGA6L10	1	GOLGA6L10	
SUSD2	1	SUSD2	
LRP4-AS1	1	LRP4-AS1	
REPS2	1	REPS2	
CCDC171	1	CCDC171	
SPSB1	1	SPSB1	
PLCG2	1	PLCG2	
MC4R	1	MC4R	
OXR1	1	OXR1	
MGA	1	MGA	
FOS	1	FOS	
SV2B	1	SV2B	
NETO1	1	NETO1	
NEFM	1	NEFM	
MIS18BP1	1	MIS18BP1	
RIMS2	1	RIMS2	
AIRE	1	AIRE	
CP	1	CP	
DCT	1	DCT	
SERTAD4	1	SERTAD4	
GABRB2	1	GABRB2	
RALGPS2	1	RALGPS2	
ERC1	1	ERC1	
XRRA1	1	XRRA1	
ERV3-1	1	ERV3-1	
DLG5-AS1	1	DLG5-AS1	
LMNTD2	1	LMNTD2	
HCRTR2	1	HCRTR2	
AKT3	1	AKT3	
FOXB1	1	FOXB1	
GYG2	1	GYG2	
ANKRD52	1	ANKRD52	
TENT5A	1	TENT5A	
CST6	1	CST6	
TULP4	1	TULP4	
SLC20A1	1	SLC20A1	
NDUFB2-AS1	1	NDUFB2-AS1	
GAS2	1	GAS2	
YPEL2	1	YPEL2	
AGO3	1	AGO3	
RRP15	1	RRP15	
SLC9A5	1	SLC9A5	
CEP135	1	CEP135	
GABRA1	1	GABRA1	
PLEKHA5	1	PLEKHA5	
LINC00865	1	LINC00865	
LINC00910	1	LINC00910	
VCAN	1	VCAN	
LMNB1	1	LMNB1	
NR4A1	1	NR4A1	
RUNX1T1	1	RUNX1T1	
HEY1	1	HEY1	
BCL2L15	1	BCL2L15	
DSC2	1	DSC2	
SEZ6	1	SEZ6	
SLCO5A1	1	SLCO5A1	
MT-CO1	1	MT-CO1	
TRPV2	1	TRPV2	
MEG8	1	MEG8	
RASD1	1	RASD1	
DIAPH2	1	DIAPH2	
TMEM117	1	TMEM117	
ATP6V1E2	1	ATP6V1E2	
ELFN1	1	ELFN1	
KDM7A	1	KDM7A	
ST3GAL6	1	ST3GAL6	
DENND5B	1	DENND5B	
MAP2K6	1	MAP2K6	
OPRK1	1	OPRK1	
PMP2	1	PMP2	
GPR153	1	GPR153	
SFTA2	1	SFTA2	
AK9	1	AK9	
POU3F3	1	POU3F3	
GDPD3	1	GDPD3	
PAXIP1-AS2	1	PAXIP1-AS2	
NBEA	1	NBEA	
NYNRIN	1	NYNRIN	
FYB1	1	FYB1	
INSYN1-AS1	1	INSYN1-AS1	
CCDC121	1	CCDC121	
ARHGAP28	1	ARHGAP28	
FOXP2	1	FOXP2	
TMEM132E	1	TMEM132E	
ZDHHC23	1	ZDHHC23	
ADRA1B	1	ADRA1B	
MYO18A	2	TIAF1:MYO18A	
CCDC163	1	CCDC163	
SYCP2L	1	SYCP2L	
BOD1L1	1	BOD1L1	
DNAH14	1	DNAH14	
GUCY1A1	1	GUCY1A1	
LINC02857	1	LINC02857	
CDC25A	1	CDC25A	
COL22A1	1	COL22A1	
CACNG2	1	CACNG2	
PCDHB1	1	PCDHB1	
CNTN4	1	CNTN4	
PWRN1	1	PWRN1	
VAV2	1	VAV2	
ASXL3	1	ASXL3	
PHACTR2	1	PHACTR2	
UBAP2	1	UBAP2	
NSUN6	1	NSUN6	
RSF1	1	RSF1	
LYPD5	1	LYPD5	
CEP162	1	CEP162	
LSM11	1	LSM11	
TBC1D12	1	TBC1D12	
LRRTM4	1	LRRTM4	
DCAF17	1	DCAF17	
CDKL2	1	CDKL2	
H4C3	1	HIST1H4C	
KCNJ11	1	KCNJ11	
COL5A2	1	COL5A2	
TTN-AS1	1	TTN-AS1	
DNMT3A	1	DNMT3A	
CFAP210	1	CCDC173	
DAB1	1	DAB1	
TEK	1	TEK	
GPR161	1	GPR161	
ANKRD30BL	1	ANKRD30BL	
SLC44A3	1	SLC44A3	
ZNF578	1	ZNF578	
FAXC	1	FAXC	
ENTREP2	1	FAM189A1	
FAM120A2P	1	C9orf129	
DIRC3	1	DIRC3	
CLDN1	1	CLDN1	
CRISP2	1	CRISP2	
AR	1	AR	
CGAS	1	CGAS	
SNX22	1	SNX22	
SPDL1	1	SPDL1	
RASSF7	1	RASSF7	
TLCD2	1	TLCD2	
ROBO2	1	ROBO2	
GUCY1A2	1	GUCY1A2	
RBMS3	1	RBMS3	
SSTR2	1	SSTR2	
MT-CO3	1	MT-CO3	
OBI1	1	OBI1	
RBM41	1	RBM41	
GAPDHS	1	GAPDHS	
FRY	1	FRY	
GATAD2B	1	GATAD2B	
ZYG11A	1	ZYG11A	
CDKL1	1	CDKL1	
MBNL3	1	MBNL3	
ZBTB2	1	ZBTB2	
PTPRD-AS1	1	PTPRD-AS1	
PDE10A	1	PDE10A	
HFE	1	HFE	
ZNF91	1	ZNF91	
SNHG7	1	SNHG7	
ZNF701	1	ZNF701	
SURF6	1	SURF6	
LINC01607	1	LINC01607	
TACR1	1	TACR1	
CACNA2D3	1	CACNA2D3	
TRIM17	1	TRIM17	
PDK4	1	PDK4	
SKIL	1	SKIL	
SEMA3D	1	SEMA3D	
POLR3G	1	POLR3G	
DYRK3	1	DYRK3	
DENND4C	1	DENND4C	
SLC16A1	1	SLC16A1	
CPNE9	1	CPNE9	
ZNF14	1	ZNF14	
WASF1	1	WASF1	
HSPB9	1	HSPB9	
PLEKHA1	1	PLEKHA1	
NPIPA5	1	NPIPA5	
TRNP1	1	TRNP1	
RAB3IP	1	RAB3IP	
HSD11B2	1	HSD11B2	
AQP6	1	AQP6	
KCNMB1	1	KCNMB1	
C2CD6	1	C2CD6	
LRRTM2	1	LRRTM2	
ISG15	1	ISG15	
IPMK	1	IPMK	
OXNAD1	1	OXNAD1	
REXO5	1	REXO5	
SFRP1	1	SFRP1	
BHLHE41	1	BHLHE41	
MIR210HG	1	MIR210HG	
BEAN1	1	BEAN1	
ATXN8OS	1	ATXN8OS	
TXNDC16	1	TXNDC16	
SLC38A2	1	SLC38A2	
AP5B1	1	AP5B1	
TNRC6B	1	TNRC6B	
IRAG1	1	MRVI1	
PARPBP	1	PARPBP	
YY2	1	YY2	
MYLK-AS1	1	MYLK-AS1	
CMKLR2	1	GPR1	
AGO1	1	AGO1	
SLC13A5	1	SLC13A5	
KCNK3	1	KCNK3	
CAMTA1-DT	1	CAMTA1-DT	
BBC3	1	BBC3	
KIF2A	1	KIF2A	
HAR1A	1	HAR1A	
KCTD16	1	KCTD16	
FGF7	1	FGF7	
ZNF28	1	ZNF28	
HEATR6	1	HEATR6	
RORB	1	RORB	
NANP	1	NANP	
VSNL1	1	VSNL1	
ZNF426	1	ZNF426	
CDH8	1	CDH8	
SWT1	1	SWT1	
NECAB1	1	NECAB1	
ZNF230	1	ZNF230	
FAM182A	1	FAM182A	
KLHL25	1	KLHL25	
KCNB2	1	KCNB2	
PCDH15	1	PCDH15	
SACS	1	SACS	
POLA2	1	POLA2	
ZEB2	1	ZEB2	
CPEB1	1	CPEB1	
C16orf87	1	C16orf87	
NAV3	1	NAV3	
OIP5-AS1	1	OIP5-AS1	
CEP57L1	1	CEP57L1	
CADPS2	1	CADPS2	
ZNF654	1	ZNF654	
FBXL13	1	FBXL13	
SAMD5	1	SAMD5	
MT-CO2	1	MT-CO2	
PCDH19	1	PCDH19	
ENOX1	1	ENOX1	
BMP4	1	BMP4	
STK39	1	STK39	
FOXN3	1	FOXN3	
EIF5B	1	EIF5B	
FSTL1	1	FSTL1	
IGFBP5	1	IGFBP5	
GNG2	1	GNG2	
SOS1	1	SOS1	
TCP11L1	1	TCP11L1	
TCF4	1	TCF4	
ADARB1	1	ADARB1	
UBXN2A	1	UBXN2A	
MSL2	1	MSL2	
SHOC2	1	SHOC2	
BTBD8	1	BTBD8	
ZFP69B	1	ZFP69B	
AMPH	1	AMPH	
FAM228A	1	FAM228A	
RNF169	1	RNF169	
WDR43	1	WDR43	
CCDC15-DT	1	CCDC15-DT	
SKOR2	1	SKOR2	
CACNA1I	1	CACNA1I	
SNHG14	1	SNHG14	
RAI14	1	RAI14	
PSMD4	1	PSMD4	
ENOX2	1	ENOX2	
TRIM66	1	TRIM66	
LINC00642	1	LINC00642	
ADPRHL1	1	ADPRHL1	
ABO	1	ABO	
SATB1	1	SATB1	
GOLGB1	1	GOLGB1	
ZNF765	1	ZNF765	
LINC01852	1	LINC01852	
KCND2	1	KCND2	
HES5	1	HES5	
NEFL	1	NEFL	
CCNA2	1	CCNA2	
CYSRT1	1	CYSRT1	
NEAT1	1	NEAT1	
EML5	1	EML5	
TCF7L2	1	TCF7L2	
PDGFD	1	PDGFD	
CSNK1G3	1	CSNK1G3	
DDX10	1	DDX10	
RIF1	1	RIF1	
PDE1A	1	PDE1A	
TFDP2	1	TFDP2	
LRRD1	1	LRRD1	
C1orf112	1	C1orf112	
CHST1	1	CHST1	
MTF1	1	MTF1	
SPR	1	SPR	
ERMN	1	ERMN	
LINC01616	1	LINC01616	
S1PR5	1	S1PR5	
COX10-DT	1	COX10-AS1	
CWF19L2	1	CWF19L2	
RBPJ	1	RBPJ	
ZBTB24	1	ZBTB24	
ELL2	1	ELL2	
ZNF527	1	ZNF527	
MAFF	1	MAFF	
CCDC88A	1	CCDC88A	
RELT	1	RELT	
CDC6	1	CDC6	
GPR180	1	GPR180	
BTBD7	1	BTBD7	
ANKRD34C	1	ANKRD34C	
RPAP2	1	RPAP2	
ESCO1	1	ESCO1	
ATRX	1	ATRX	
NR4A2	1	NR4A2	
RSPO4	1	RSPO4	
PCDH9	1	PCDH9	
CEBPB-AS1	1	CEBPB-AS1	
ENTPD7	1	ENTPD7	
CCDC91	1	CCDC91	
ZNF823	1	ZNF823	
HOOK3	1	HOOK3	
DOCK5	1	DOCK5	
ZBTB44	1	ZBTB44	
HPCAL1	1	HPCAL1	
SLC14A1	1	SLC14A1	
PNMA8C	1	PNMA8C	
RAD50	1	RAD50	
GREB1	1	GREB1	
EXO5	1	EXO5	
AKAP9	1	AKAP9	
PHOSPHO2	1	PHOSPHO2	
ZNF382	1	ZNF382	
FOXP1	1	FOXP1	
RIMS1	1	RIMS1	
FAM153B	1	FAM153B	
ZNF557	1	ZNF557	
PER2	1	PER2	
CASC15	1	CASC15	
TUT7	1	TUT7	
SNAP91	1	SNAP91	
NAB2	1	NAB2	
IRS1	1	IRS1	
HYCC2	1	FAM126B	
KCNH6	1	KCNH6	
WWTR1	1	WWTR1	
CRHBP	1	CRHBP	
ODC1-DT	1	ODC1-DT	
MYBPC1	1	MYBPC1	
GID4	1	GID4	
ZNF792	1	ZNF792	
GCSIR	1	GCSIR	
IFIT3	1	IFIT3	
IFFO2	1	IFFO2	
HFM1	1	HFM1	
PLD6	1	PLD6	
LINC01234	1	LINC01234	
ZNF587B	1	ZNF587B	
ZC3H12A-DT	1	LINC01137	
RAPH1	1	RAPH1	
NIPSNAP3B	1	NIPSNAP3B	
CPS1	1	CPS1	
SORD	1	SORD	
THRB	1	THRB	
TMEM233	1	TMEM233	
NRAS	1	NRAS	
PLS3	1	PLS3	
DOK3	1	DOK3	
GPATCH2L	1	GPATCH2L	
TAF3	1	TAF3	
DSCC1	1	DSCC1	
ZBTB10	1	ZBTB10	
MIAT	1	MIAT	
CPNE5	1	CPNE5	
CNTNAP3B	1	CNTNAP3B	
GABRA3	1	GABRA3	
LRRC37B	1	LRRC37B	
SYTL5	1	SYTL5	
RAP2C-AS1	1	RAP2C-AS1	
LINC01355	1	LINC01355	
LINC01277	1	LINC01277	
TRIM71	1	TRIM71	
NMRK1	1	NMRK1	
KLHL8	1	KLHL8	
TMEM170B	1	TMEM170B	
TAFA4	1	TAFA4	
CAPRIN2	1	CAPRIN2	
ARID4B	1	ARID4B	
ZNF285	1	ZNF285	
SLC35F1	1	SLC35F1	
OBI1-AS1	1	OBI1-AS1	
CEP290	1	CEP290	
SLC22A18	1	SLC22A18	
CNTLN	1	CNTLN	
CA3	1	CA3	
POLA1	1	POLA1	
SYNPO	1	SYNPO	
SLC25A45	1	SLC25A45	
ASAP2	1	ASAP2	
OLFM2	1	OLFM2	
SYT9	1	SYT9	
HHAT	1	HHAT	
ERICH1	1	ERICH1	
RAPGEF5	1	RAPGEF5	
SOX6	1	SOX6	
FA2H	1	FA2H	
DNM3	1	DNM3	
CLEC2L	1	CLEC2L	
FBXO48	1	FBXO48	
PRTG	1	PRTG	
THSD7A	1	THSD7A	
CDKL5	1	CDKL5	
SLC22A15	1	SLC22A15	
LNCOC1	1	LNCOC1	
VRK1	1	VRK1	
BAIAP2L2	1	BAIAP2L2	
FASTKD5	1	FASTKD5	
PHF7	1	PHF7	
CLMN	1	CLMN	
TRIM23	1	TRIM23	
ZRANB3	1	ZRANB3	
ZNF329	1	ZNF329	
ANKRD7	1	ANKRD7	
PCDH18	1	PCDH18	
SYCE1	1	SYCE1	
CCDC187	1	CCDC187	
SMIM10	1	SMIM10	
TBC1D8B	1	TBC1D8B	
HTATSF1	1	HTATSF1	
SYT13	1	SYT13	
ARHGAP32	1	ARHGAP32	
CXXC4	1	CXXC4	
SOX21	1	SOX21	
CDYL2	1	CDYL2	
ZC3H12D	1	ZC3H12D	
FAM98A	1	FAM98A	
ZNF41	1	ZNF41	
ANLN	1	ANLN	
METTL15	1	METTL15	
COLGALT2	1	COLGALT2	
U2AF1	1	U2AF1	
SANBR	1	KIAA1841	
SH3GL3	1	SH3GL3	
CKMT1A	1	CKMT1A	
RUNDC3B	1	RUNDC3B	
PRKG2	1	PRKG2	
ZBTB11	1	ZBTB11	
HBZ	1	HBZ	
CYP4Z1	1	CYP4Z1	
RYR2	1	RYR2	
PADI2	1	PADI2	
PTGFRN	1	PTGFRN	
TOX	1	TOX	
SCN2A	1	SCN2A	
ANKRD28	1	ANKRD28	
RAB12	1	RAB12	
RSRC1	1	RSRC1	
ZNF799	1	ZNF799	
GPD1	1	GPD1	
RCL1	1	RCL1	
PPM1K	1	PPM1K	
IFIH1	1	IFIH1	
ZNF454	1	ZNF454	
RRAGC	1	RRAGC	
CSDC2	1	CSDC2	
EGR1	1	EGR1	
MT-ND4	1	MT-ND4	
DGAT2	1	DGAT2	
SEMA3E	1	SEMA3E	
OPTN	1	OPTN	
PCLAF	1	PCLAF	
ZMAT3	1	ZMAT3	
