NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
HRH3	1	HRH3	
FBXL16	1	FBXL16	
RASA2	1	RASA2	
LINC00205	1	LINC00205	
GRIN3A	1	GRIN3A	
B3GALT2	1	B3GALT2	
CALY	1	CALY	
CCDC7	1	CCDC7	
TP53I11	1	TP53I11	
GPR158	1	GPR158	
SLC5A3	1	SLC5A3	
MTG1	1	MTG1	
THY1	1	THY1	
NBPF11	1	NBPF11	
SMIM10L2B	1	SMIM10L2B	
BRAF	1	BRAF	
PCDH8	1	PCDH8	
PGBD4	1	PGBD4	
SH3GL2	1	SH3GL2	
SYNGR1	1	SYNGR1	
RFK	1	RFK	
GPRIN3	1	GPRIN3	
SYN1	1	SYN1	
DMTN	1	DMTN	
OGDHL	1	OGDHL	
TENM2	1	TENM2	
RNPC3	1	RNPC3	
PRRT2	1	PRRT2	
METAP1	1	METAP1	
SLC12A5	1	SLC12A5	
ZNF567	1	ZNF567	
ADGRL2	1	ADGRL2	
GALNS	1	GALNS	
SYNGR3	1	SYNGR3	
RIMS4	1	RIMS4	
LRFN1	1	LRFN1	
MAP2K4	1	MAP2K4	
RNF152	1	RNF152	
TSPYL1	1	TSPYL1	
ENTPD4	1	ENTPD4	
GRK3	1	GRK3	
OPLAH	1	OPLAH	
NNAT	1	NNAT	
SNPH	1	SNPH	
GPAM	1	GPAM	
CD83	1	CD83	
ATP1A3	1	ATP1A3	
TSPAN13	1	TSPAN13	
MSL2	1	MSL2	
ATP6V1B2	1	ATP6V1B2	
CLVS1	1	CLVS1	
ASS1	1	ASS1	
LONRF2	1	LONRF2	
MARCHF9	1	MARCH9	
C2orf80	1	C2orf80	
NPTN	1	NPTN	
RBP4	1	RBP4	
PANX2	1	PANX2	
ACVR1C	1	ACVR1C	
SIRT6	1	SIRT6	
STX1A	1	STX1A	
FAR2	1	FAR2	
RASGRF2	1	RASGRF2	
CDKL5	1	CDKL5	
YWHAG	1	YWHAG	
GFRA2	1	GFRA2	
NCS1	1	NCS1	
UCHL1	1	UCHL1	
SPRYD3	1	SPRYD3	
HECTD1	1	HECTD1	
P4HA2	1	P4HA2	
TEN1	1	TEN1	
SOX1	1	SOX1	
CGREF1	1	CGREF1	
TUSC3	1	TUSC3	
PRDM16-DT	1	PRDM16-DT	
MRPL46	1	MRPL46	
ORC4	1	ORC4	
PAK1	1	PAK1	
PUS3	1	PUS3	
FRRS1L	1	FRRS1L	
RASL10A	1	RASL10A	
CHST8	1	CHST8	
ATG2B	1	ATG2B	
TAGLN3	1	TAGLN3	
TMED8	1	TMED8	
MMP17	1	MMP17	
CLSTN3	1	CLSTN3	
SLC4A10	1	SLC4A10	
UBE2T	1	UBE2T	
AP3B2	1	AP3B2	
GDAP2	1	GDAP2	
HPCA	1	HPCA	
SAMD14	1	SAMD14	
TSPYL2	1	TSPYL2	
MMP15	1	MMP15	
RDH13	1	RDH13	
GUCY1B1	1	GUCY1B1	
SYNE1	1	SYNE1	
PSMD5	1	PSMD5	
KCNJ16	1	KCNJ16	
NPTXR	1	NPTXR	
KIAA0513	1	KIAA0513	
SDCBP2	1	SDCBP2	
PRPF39	1	PRPF39	
FANCF	1	FANCF	
GPRASP1	1	GPRASP1	
CFAP91	1	MAATS1	
TMEM87B	1	TMEM87B	
FAM136A	1	FAM136A	
ZNF483	1	ZNF483	
KATNB1	1	KATNB1	
DZIP1	1	DZIP1	
PARD6A	1	PARD6A	
MT-ATP8	1	MT-ATP8	
GRM7	1	GRM7	
ETV1	1	ETV1	
NEFH	1	NEFH	
GOT1	1	GOT1	
ATXN7L3B	1	ATXN7L3B	
SPINT2	1	SPINT2	
ADGRB1	1	ADGRB1	
ATP2B2	1	ATP2B2	
NETO2	1	NETO2	
WDR7	1	WDR7	
MPPED2	1	MPPED2	
TTC7B	1	TTC7B	
USP45	1	USP45	
ZNF26	1	ZNF26	
MRTFB	1	MRTFB	
BLCAP	1	BLCAP	
SPTBN4	1	SPTBN4	
TANC2	1	TANC2	
ECEL1	1	ECEL1	
HSDL1	1	HSDL1	
ARRB1	1	ARRB1	
C2orf27A	1	C2orf27A	
GRIA2	1	GRIA2	
AP1AR	1	AP1AR	
CLGN	1	CLGN	
ZNF554	1	ZNF554	
TUBB2A	1	TUBB2A	
LINC00672	1	LINC00672	
PHLPP2	1	PHLPP2	
TTC9B	1	TTC9B	
EARS2	1	EARS2	
MRM3	1	MRM3	
POLR3K	1	POLR3K	
NCKIPSD	1	NCKIPSD	
RADX	1	RADX	
AP1S2	1	AP1S2	
ZSWIM9	1	ZSWIM9	
SV2B	1	SV2B	
GRK6	1	GRK6	
PNMA2	1	PNMA2	
TRIM37	1	TRIM37	
NCDN	1	NCDN	
LMTK3	1	LMTK3	
AP3M2	1	AP3M2	
PGAP1	1	PGAP1	
RAB6B	1	RAB6B	
FAM102B	1	FAM102B	
EPS8L2	1	EPS8L2	
RAB26	1	RAB26	
SEZ6L	1	SEZ6L	
ZNF318	1	ZNF318	
PELI3	1	PELI3	
KRT222	1	KRT222	
MMD2	1	MMD2	
ZUP1	1	ZUP1	
SNHG14	1	SNHG14	
DIPK1B	1	DIPK1B	
FKBP1B	1	FKBP1B	
ADD2	1	ADD2	
ZNF430	1	ZNF430	
CNST	1	CNST	
LMLN	1	LMLN	
CDH4	1	CDH4	
RPS6KA6	1	RPS6KA6	
ARHGEF9	1	ARHGEF9	
SEPTIN6	1	SEPTIN6	
MAN1A2	1	MAN1A2	
EXOC6	1	EXOC6	
ZNF248	1	ZNF248	
RAB3GAP1	1	RAB3GAP1	
STXBP1	1	STXBP1	
TRIB1	1	TRIB1	
RBM33	1	RBM33	
INAFM1	1	INAFM1	
TTC39B	1	TTC39B	
ARHGAP35	1	ARHGAP35	
PJA1	1	PJA1	
HMGA1	1	HMGA1	
CLCN6	1	CLCN6	
CXXC4	1	CXXC4	
MARK1	1	MARK1	
OPHN1	1	OPHN1	
CHL1	1	CHL1	
TTC38	1	TTC38	
CSMD3	1	CSMD3	
RC3H1	1	RC3H1	
ZMYND19	1	ZMYND19	
CADM1	1	CADM1	
NLGN1	1	NLGN1	
CRABP1	1	CRABP1	
MYH10	1	MYH10	
NPNT	1	NPNT	
SLITRK1	1	SLITRK1	
OSBPL6	1	OSBPL6	
FCHSD2	1	FCHSD2	
BAG2	1	BAG2	
AKAP9	1	AKAP9	
C17orf75	1	C17orf75	
IDS	1	IDS	
KLF5	1	KLF5	
ZSCAN26	1	ZSCAN26	
CITED1	1	CITED1	
CAMK2B	1	CAMK2B	
ATG2A	1	ATG2A	
RNF8	1	RNF8	
AGPAT2	1	AGPAT2	
RAB11FIP5	1	RAB11FIP5	
ANKRD50	1	ANKRD50	
HSD11B1L	1	HSD11B1L	
PRKAR1B	1	PRKAR1B	
ENO2	1	ENO2	
FAM149A	1	FAM149A	
BEX2	1	BEX2	
ZNF512B	1	ZNF512B	
PITPNM1	1	PITPNM1	
SMIM10L2A	1	SMIM10L2A	
MZT1	1	MZT1	
MSANTD3	1	MSANTD3	
PDXP	1	PDXP	
CADPS	1	CADPS	
RND1	1	RND1	
PDP2	1	PDP2	
PPP4R4	1	PPP4R4	
RNFT2	1	RNFT2	
RIOK1	1	RIOK1	
MLYCD	1	MLYCD	
MYO5A	1	MYO5A	
LHFPL4	1	LHFPL4	
CRELD1	1	CRELD1	
TBC1D9	1	TBC1D9	
RPS6KA4	1	RPS6KA4	
ZNF202	1	ZNF202	
RSBN1	1	RSBN1	
PTPN4	1	PTPN4	
ERC1	1	ERC1	
LRP12	1	LRP12	
MESP1	1	MESP1	
RPH3A	1	RPH3A	
VGF	1	VGF	
PAM	1	PAM	
CHN1	1	CHN1	
SIPA1L3	1	SIPA1L3	
B3GALNT1	1	B3GALNT1	
MT-CO1	1	MT-CO1	
USP33	1	USP33	
RAP1GAP	1	RAP1GAP	
DTX1	1	DTX1	
SETD6	1	SETD6	
AJM1	1	AJM1	
PSD	1	PSD	
CNTNAP2	1	CNTNAP2	
ARHGAP36	1	ARHGAP36	
TMEM145	1	TMEM145	
AGAP2	1	AGAP2	
SOX12	1	SOX12	
CDKN2D	1	CDKN2D	
AP1S1	1	AP1S1	
BTBD10	1	BTBD10	
YPEL1	1	YPEL1	
BLTP3A	1	UHRF1BP1	
DMXL2	1	DMXL2	
HPRT1	1	HPRT1	
LIME1	1	LIME1	
BAG4	1	BAG4	
OCRL	1	OCRL	
PRICKLE1	1	PRICKLE1	
ST6GALNAC6	1	ST6GALNAC6	
ATP2B1	1	ATP2B1	
KANTR	1	KANTR	
FAM169A	1	FAM169A	
CACNA1A	1	CACNA1A	
EPM2AIP1	1	EPM2AIP1	
BRSK1	1	BRSK1	
PNMA8A	1	PNMA8A	
LGALSL	1	LGALSL	
BRINP1	1	BRINP1	
ENOX1	1	ENOX1	
FAM219B	1	FAM219B	
MT-CYB	1	MT-CYB	
PLPP6	1	PLPP6	
NDN	1	NDN	
PARVB	1	PARVB	
PRKAR2B	1	PRKAR2B	
CTXN1	1	CTXN1	
ABCA5	1	ABCA5	
DGKE	1	DGKE	
SYBU	1	SYBU	
YWHAH	1	YWHAH	
BLTP1	1	KIAA1109	
DNAJC5	1	DNAJC5	
PHYHIP	1	PHYHIP	
ARHGAP6	1	ARHGAP6	
MMGT1	1	MMGT1	
ACBD7	1	ACBD7	
ZNF875	1	ZNF875	
GPX3	1	GPX3	
SOGA3	1	SOGA3	
TIAM1	1	TIAM1	
TCAF1	1	TCAF1	
SLC35B4	1	SLC35B4	
GRIK2	1	GRIK2	
ODF2L	1	ODF2L	
ARL4C	1	ARL4C	
TCEAL6	1	TCEAL6	
LIN7B	1	LIN7B	
PPID	1	PPID	
CLASP1	1	CLASP1	
DNAL4	1	DNAL4	
GBA2	1	GBA2	
EPDR1	1	EPDR1	
VRK1	1	VRK1	
GPR176	1	GPR176	
DTNBP1	1	DTNBP1	
GSK3B	1	GSK3B	
SLC1A4	1	SLC1A4	
NAA35	1	NAA35	
ZNF787	1	ZNF787	
EPB41L4B	1	EPB41L4B	
CASD1	1	CASD1	
DNAJA4	1	DNAJA4	
ELFN2	1	ELFN2	
SATB1	1	SATB1	
LRRN2	1	LRRN2	
RTL5	1	RTL5	
CRTC1	1	CRTC1	
RFPL1S	1	RFPL1S	
RAB9B	1	RAB9B	
UBE2M	1	UBE2M	
CLVS2	1	CLVS2	
PORCN	1	PORCN	
PRRT1	1	PRRT1	
KIF21A	1	KIF21A	
SLITRK5	1	SLITRK5	
NECAP1	1	NECAP1	
TADA1	1	TADA1	
TTC9	1	TTC9	
KANSL1L	1	KANSL1L	
KCNC2	1	KCNC2	
MT-ND1	1	MT-ND1	
SLC39A10	1	SLC39A10	
RUSC1	1	RUSC1	
GLS	1	GLS	
CSDC2	1	CSDC2	
GSPT2	1	GSPT2	
SCG2	1	SCG2	
BSCL2	1	BSCL2	
ZNF687	1	ZNF687	
NPFFR1	1	NPFFR1	
SERP2	1	SERP2	
CHD3	1	CHD3	
TUBGCP5	1	TUBGCP5	
GOLGA8A	1	GOLGA8A	
ZFP41	1	ZFP41	
ACOT7	1	ACOT7	
MT-CO2	1	MT-CO2	
GALNT16	1	GALNT16	
GABARAPL1	1	GABARAPL1	
ANKRD16	1	ANKRD16	
PDS5B	1	PDS5B	
NOPCHAP1	1	C12orf45	
DNAH7	1	DNAH7	
L1CAM	1	L1CAM	
PPP2R2C	1	PPP2R2C	
SLC29A4	1	SLC29A4	
MAPK8IP2	1	MAPK8IP2	
MEG3	1	MEG3	
CBX6	1	CBX6	
NOMO1	1	NOMO1	
TMEM234	1	TMEM234	
CA10	1	CA10	
UHMK1	1	UHMK1	
VASH1-AS1	1	VASH1-AS1	
NGB	1	NGB	
FOCAD	1	FOCAD	
MRPS9	1	MRPS9	
TASP1	1	TASP1	
KHDRBS2	1	KHDRBS2	
KIF3C	1	KIF3C	
UTRN	1	UTRN	
KIAA0232	1	KIAA0232	
C2CD2L	1	C2CD2L	
KLC2	1	KLC2	
TOLLIP	1	TOLLIP	
FAM184A	1	FAM184A	
B3GALT6	1	B3GALT6	
C12orf4	1	C12orf4	
IP6K1	1	IP6K1	
INPP5F	1	INPP5F	
BTBD8	1	BTBD8	
KCNH2	1	KCNH2	
MOCS3	1	MOCS3	
SMARCD3	1	SMARCD3	
CELF6	1	CELF6	
ADCY3	1	ADCY3	
SSBP4	1	SSBP4	
PREPL	1	PREPL	
ZNF793	1	ZNF793	
KCNQ3	1	KCNQ3	
HERC1	1	HERC1	
NDUFAF5	1	NDUFAF5	
SYNGAP1	1	SYNGAP1	
DONSON	1	DONSON	
GABBR1	1	GABBR1	
NDEL1	1	NDEL1	
CDK14	1	CDK14	
LMO3	1	LMO3	
SYT17	1	SYT17	
DYM	1	DYM	
SAMD12	1	SAMD12	
PRR36	1	PRR36	
MCRIP2	1	MCRIP2	
NEIL2	1	NEIL2	
FAM20B	1	FAM20B	
DSCAM	1	DSCAM	
C6orf226	1	C6orf226	
SPIN2B	1	SPIN2B	
GUCY1A2	1	GUCY1A2	
HDAC9	1	HDAC9	
ARHGDIG	1	ARHGDIG	
SLC25A27	1	SLC25A27	
GALE	1	GALE	
LRRC37B	1	LRRC37B	
INPP4B	1	INPP4B	
UNC80	1	UNC80	
FBXO31	1	FBXO31	
SNX10	1	SNX10	
SEZ6L2	1	SEZ6L2	
MRAS	1	MRAS	
PTRHD1	1	PTRHD1	
PDE4D	1	PDE4D	
PIBF1	1	PIBF1	
TBC1D4	1	TBC1D4	
PCDH15	1	PCDH15	
C2CD4C	1	C2CD4C	
MAPK11	1	MAPK11	
KCTD10	1	KCTD10	
PCNX1	1	PCNX1	
GINS3	1	GINS3	
ARHGEF17	1	ARHGEF17	
ZNF710	1	ZNF710	
PPP3CA	1	PPP3CA	
FOXJ3	1	FOXJ3	
KIAA1549L	1	KIAA1549L	
ZNF566	1	ZNF566	
BTN3A1	1	BTN3A1	
EEF1A2	1	EEF1A2	
BRWD1	1	BRWD1	
KLHL18	1	KLHL18	
KLHDC9	1	KLHDC9	
KIF3A	1	KIF3A	
RTCA-AS1	1	RTCA-AS1	
RCN2	1	RCN2	
NEGR1	1	NEGR1	
LYSMD1	1	LYSMD1	
LPCAT4	1	LPCAT4	
AASDHPPT	1	AASDHPPT	
CRLF3	1	CRLF3	
ME3	1	ME3	
PNCK	1	PNCK	
DNAJC7	1	DNAJC7	
APEX2	1	APEX2	
ZDHHC21	1	ZDHHC21	
TMEM191B	1	TMEM191B	
ZYG11B	1	ZYG11B	
RAI2	1	RAI2	
PLPPR5	1	PLPPR5	
NRP1	1	NRP1	
ZNF557	1	ZNF557	
SAMM50	1	SAMM50	
RNF215	1	RNF215	
NR2F6	1	NR2F6	
NAT14	1	NAT14	
ZFHX4	1	ZFHX4	
MAGED1	1	MAGED1	
CEP290	1	CEP290	
NR1D1	1	NR1D1	
MCAT	1	MCAT	
CAMSAP1	1	CAMSAP1	
SLC25A15	1	SLC25A15	
KCND3	1	KCND3	
FRAT2	1	FRAT2	
CAMSAP2	1	CAMSAP2	
SLC1A2	1	SLC1A2	
FAM193B	1	FAM193B	
KBTBD6	1	KBTBD6	
GNG3	1	GNG3	
ZNF778	1	ZNF778	
CHMP7	1	CHMP7	
ERVK3-1	1	ERVK3-1	
FAM66C	1	FAM66C	
ZNF672	1	ZNF672	
CDK20	1	CDK20	
SNCG	1	SNCG	
QTRT2	1	QTRT2	
TRMT5	1	TRMT5	
ADCK5	1	ADCK5	
IFT122	1	IFT122	
ANK2	1	ANK2	
DGAT1	1	DGAT1	
TDG	1	TDG	
SRRM3	1	SRRM3	
HABP4	1	HABP4	
ECM1	1	ECM1	
UBE2Z	1	UBE2Z	
HSPH1	1	HSPH1	
NDUFA5	1	NDUFA5	
SIN3B	1	SIN3B	
CABP1	1	CABP1	
KLHDC10	1	KLHDC10	
RNF2	1	RNF2	
TSPYL4	1	TSPYL4	
PLXNC1	1	PLXNC1	
DNM3	1	DNM3	
BMPR2	1	BMPR2	
ASIC1	1	ASIC1	
NLGN4X	1	NLGN4X	
TIMM17A	1	TIMM17A	
DYNC1I1	1	DYNC1I1	
RAC3	1	RAC3	
AVEN	1	AVEN	
SCN2B	1	SCN2B	
DHDDS	1	DHDDS	
KLHL9	1	KLHL9	
UBXN10	1	UBXN10	
RPP40	1	RPP40	
ZNF174	1	ZNF174	
NKRF	1	NKRF	
GLRX5	1	GLRX5	
SLC41A2	1	SLC41A2	
VPS9D1	1	VPS9D1	
TSTD1	1	TSTD1	
TSC22D2	1	TSC22D2	
NIPA2	1	NIPA2	
PSD3	1	PSD3	
PUM1	1	PUM1	
MAP9	1	MAP9	
C5orf64	1	C5orf64	
MOAP1	1	MOAP1	
ZNF623	1	ZNF623	
CMAS	1	CMAS	
CCNB1	1	CCNB1	
STAMBPL1	1	STAMBPL1	
CPNE7	1	CPNE7	
ACSL4	1	ACSL4	
PLK2	1	PLK2	
TMEM132C	1	TMEM132C	
HECTD4	1	HECTD4	
MAPK8	1	MAPK8	
ATP6V1A	1	ATP6V1A	
CD200	1	CD200	
IPMK	1	IPMK	
HEY2	1	HEY2	
FAM241B	1	FAM241B	
ZNF91	1	ZNF91	
NT5DC3	1	NT5DC3	
PIK3R3	1	PIK3R3	
ATP5IF1	1	ATP5IF1	
PFDN4	1	PFDN4	
POM121	1	POM121	
LIPT1	1	LIPT1	
ZNF770	1	ZNF770	
PTPRG	1	PTPRG	
CENPS	1	CENPS	
LEMD3	1	LEMD3	
DGKQ	1	DGKQ	
ATRNL1	1	ATRNL1	
SUOX	1	SUOX	
STN1	1	STN1	
BLVRA	1	BLVRA	
MARF1	1	MARF1	
NALF1	1	FAM155A	
ST8SIA3	1	ST8SIA3	
MAP3K9	1	MAP3K9	
ARHGAP32	1	ARHGAP32	
HLCS	1	HLCS	
NUS1	1	NUS1	
RASD2	1	RASD2	
SPIN4	1	SPIN4	
CLPTM1L	1	CLPTM1L	
PNMA6A	1	PNMA6A	
RABGEF1	1	RABGEF1	
CCDC85B	1	CCDC85B	
EFNA3	1	EFNA3	
