NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
KCNJ3	1	KCNJ3	
ACTR3B	1	ACTR3B	
GRK5	1	GRK5	
BAIAP2	1	BAIAP2	
MEGF11	1	MEGF11	
SERPINI1	1	SERPINI1	
SORCS3	1	SORCS3	
KCNK9	1	KCNK9	
IL34	1	IL34	
PEG10	1	PEG10	
AGAP2	1	AGAP2	
CDH4	1	CDH4	
ARHGAP6	1	ARHGAP6	
PDGFRL	1	PDGFRL	
SUSD4	1	SUSD4	
TRANK1	1	TRANK1	
SPTSSB	1	SPTSSB	
HPGD	1	HPGD	
PDE7B	1	PDE7B	
PWWP3B	1	PWWP3B	
DACH2	1	DACH2	
COCH	1	COCH	
GABRB3	1	GABRB3	
IGSF21	1	IGSF21	
KCNQ3	1	KCNQ3	
GPRIN2	1	GPRIN2	
LARGE1	1	LARGE1	
CCDC74A	1	CCDC74A	
RAP1GAP	1	RAP1GAP	
ELOVL4	1	ELOVL4	
THRB	1	THRB	
MMP15	1	MMP15	
SLIT1	1	SLIT1	
C3orf80	1	C3orf80	
ZCCHC12	1	ZCCHC12	
CARTPT	1	CARTPT	
CCN3	1	CCN3	
TMEM100	1	TMEM100	
CREG2	1	CREG2	
CDH8	1	CDH8	
SEPTIN5	1	SEPTIN5	
IGSF22	1	IGSF22	
NCDN	1	NCDN	
KCNQ5	1	KCNQ5	
SLIT2	1	SLIT2	
RAB3B	1	RAB3B	
GRIA2	1	GRIA2	
SGCZ	1	SGCZ	
GNAL	1	GNAL	
SMCO4	1	SMCO4	
SRRM4	1	SRRM4	
TOX2	1	TOX2	
SYTL5	1	SYTL5	
MAN1A1	1	MAN1A1	
HYAL3	1	HYAL3	
TMEM74B	1	TMEM74B	
ELFN2	1	ELFN2	
C11orf97	1	C11orf97	
PNMA6F	1	PNMA6F	
TDRD9	1	TDRD9	
SLC9A5	1	SLC9A5	
DGCR5	1	DGCR9	
EGR3	1	EGR3	
ROBO2	1	ROBO2	
FAM201A	1	FAM201A	
ST8SIA5	1	ST8SIA5	
SFRP5	1	SFRP5	
GLDC	1	GLDC	
XKR4	1	XKR4	
KLF5	1	KLF5	
ANKRD34C-AS1	1	ANKRD34C-AS1	
HTR5A	1	HTR5A	
SYT16	1	SYT16	
SYT13	1	SYT13	
CHSY3	1	CHSY3	
LRRC4	1	LRRC4	
TEF	1	TEF	
PRKCE	1	PRKCE	
HAS1	1	HAS1	
FRMPD4	1	FRMPD4	
RAP2B	1	RAP2B	
SYNGAP1	1	SYNGAP1	
HOOK1	1	HOOK1	
GABRA3	1	GABRA3	
GREB1L	1	GREB1L	
STUM	1	STUM	
KCTD4	1	KCTD4	
PKNOX2	1	PKNOX2	
NEK5	1	NEK5	
EPHA8	1	EPHA8	
PPP1R14C	1	PPP1R14C	
PDZD7	1	PDZD7	
KCNN1	1	KCNN1	
FGD3	1	FGD3	
TMEM181	1	TMEM181	
SCN2B	1	SCN2B	
CABLES1	1	CABLES1	
SHC3	1	SHC3	
SMKR1	1	SMKR1	
LONRF2	1	LONRF2	
NPTN	1	NPTN	
KCNJ11	1	KCNJ11	
GAL3ST3	1	GAL3ST3	
ENTPD3	1	ENTPD3	
PLXNA2	1	PLXNA2	
TMEM200A	1	TMEM200A	
NAGS	1	NAGS	
SCN7A	1	SCN7A	
ANKRD34A	1	ANKRD34A	
GRIN1	1	GRIN1	
SEMA4F	1	SEMA4F	
SHISA9	1	SHISA9	
ENC1	1	ENC1	
RASGRP2	1	RASGRP2	
AKAP5	1	AKAP5	
XK	1	XK	
MMP17	1	MMP17	
GPC5	1	GPC5	
ZMAT4	1	ZMAT4	
IQGAP2	1	IQGAP2	
OPRL1	1	OPRL1	
SSTR2	1	SSTR2	
MAGEE1	1	MAGEE1	
UNC13C	1	UNC13C	
KCNC1	1	KCNC1	
DLGAP1	1	DLGAP1	
PNMA5	1	PNMA5	
LMO3	1	LMO3	
MIR4500HG	1	MIR4500HG	
SOCS1	1	SOCS1	
SYT7	1	SYT7	
WNT4	1	WNT4	
PRKCB	1	PRKCB	
HOMER1	1	HOMER1	
CNTNAP1	1	CNTNAP1	
CAMKK1	1	CAMKK1	
IGFBP5	1	IGFBP5	
NETO2	1	NETO2	
SNX32	1	SNX32	
CELF3	1	CELF3	
NALF2	1	FAM155B	
STMN2	1	STMN2	
LDB2	1	LDB2	
SCN4B	1	SCN4B	
CLSTN3	1	CLSTN3	
GABRG2	1	GABRG2	
TOMM34	1	TOMM34	
SIDT1	1	SIDT1	
TTC9B	1	TTC9B	
RTN4R	1	RTN4R	
CRYGD	1	CRYGD	
GALNT16	1	GALNT16	
MMP24	1	MMP24	
ADGRB2	1	ADGRB2	
PPP4R4	1	PPP4R4	
CTXN3	1	CTXN3	
DPF1	1	DPF1	
CNIH3	1	CNIH3	
ADGRL2	1	ADGRL2	
GOLT1A	1	GOLT1A	
CNKSR2	1	CNKSR2	
FBXO41	1	FBXO41	
CSMD1	1	CSMD1	
PRLR	1	PRLR	
PCDH11X	1	PCDH11X	
SNCB	1	SNCB	
GPR153	1	GPR153	
BASP1	1	BASP1	
GLCE	1	GLCE	
B3GNT4	1	B3GNT4	
UBE2QL1	1	UBE2QL1	
QRFPR	1	QRFPR	
LHX5-AS1	1	LHX5-AS1	
RHBDL1	1	RHBDL1	
OTOF	1	OTOF	
DLG3	1	DLG3	
ABRACL	1	ABRACL	
SPRN	1	SPRN	
CDS1	1	CDS1	
PKP2	1	PKP2	
PRSS3	1	PRSS3	
CRIM1-DT	1	CRIM1-DT	
OXTR	1	OXTR	
KCNH1	1	KCNH1	
RHBDL3	1	RHBDL3	
PCLO	1	PCLO	
BCL2L10	1	BCL2L10	
SEMA6B	1	SEMA6B	
PRR36	1	PRR36	
SLC7A3	1	SLC7A3	
AGBL3	1	AGBL3	
ATL1	1	ATL1	
SLC4A10	1	SLC4A10	
GLRB	1	GLRB	
SMPD3	1	SMPD3	
SHISA7	1	SHISA7	
TRERF1	1	TRERF1	
FGF14	1	FGF14	
CPNE2	1	CPNE2	
HES5	1	HES5	
RALYL	1	RALYL	
PNMA8C	1	PNMA8C	
PLCB4	1	PLCB4	
CLSTN2	1	CLSTN2	
DNM1	1	DNM1	
PTPRM	1	PTPRM	
NOS1AP	1	NOS1AP	
RGS17	1	RGS17	
GABRA4	1	GABRA4	
LAMB3	1	LAMB3	
CX3CL1	1	CX3CL1	
TUBB2A	1	TUBB2A	
B3GALT5-AS1	1	B3GALT5-AS1	
RUNDC3B	1	RUNDC3B	
TMEM255A	1	TMEM255A	
SLC8A3	1	SLC8A3	
DLGAP2	1	DLGAP2	
AGBL4	1	AGBL4	
CACNA2D3	1	CACNA2D3	
AMIGO2	1	AMIGO2	
ITGA8	1	ITGA8	
CFAP57	1	CFAP57	
SAMD10	1	SAMD10	
MYH7B	1	MYH7B	
SMYD2	1	SMYD2	
SLC7A4	1	SLC7A4	
LPCAT4	1	LPCAT4	
GPR61	1	GPR61	
CHRNB2	1	CHRNB2	
MAST3	1	MAST3	
NLGN1	1	NLGN1	
FGF12	1	FGF12	
FGD1	1	FGD1	
CCNF	1	CCNF	
CDH18	1	CDH18	
CNFN	1	CNFN	
PPP3CA	1	PPP3CA	
PYDC1	1	PYDC1	
MIR124-1HG	1	LINC00599	
THOC3	1	THOC3	
DOC2B	1	DOC2B	
RGS7	1	RGS7	
ACTC1	1	ACTC1	
PRR29	1	PRR29	
ADGRB3	1	ADGRB3	
TUBA4A	1	TUBA4A	
MIAT	1	MIAT	
ATP2B4	1	ATP2B4	
ABCC5	1	ABCC5	
CACNB3	1	CACNB3	
CARMIL3	1	CARMIL3	
ACTL6B	1	ACTL6B	
GUCY1A1	1	GUCY1A1	
RFPL1S	1	RFPL1S	
NKX2-8	1	NKX2-8	
IKBKE	1	IKBKE	
LRRN3	1	LRRN3	
VWC2L	1	VWC2L	
SYT4	1	SYT4	
GPR155	1	GPR155	
B4GALNT1	1	B4GALNT1	
TBC1D30	1	TBC1D30	
NEXMIF	1	NEXMIF	
ASPHD2	1	ASPHD2	
ACTN1	1	ACTN1	
MAP3K21	1	MAP3K21	
CASC15	1	CASC15	
PCP4	1	PCP4	
PAK6	1	PAK6	
GABBR2	1	GABBR2	
PGM2L1	1	PGM2L1	
B4GALT6	1	B4GALT6	
PRKAR1B	1	PRKAR1B	
EPDR1	1	EPDR1	
ADM5	1	ADM5	
STAR	1	STAR	
TSPAN2	1	TSPAN2	
ARMCX5-GPRASP2	1	ARMCX5-GPRASP2	
SEMA4A	1	SEMA4A	
TOX	1	TOX	
HEY1	1	HEY1	
MACIR	1	C5orf30	
CHST1	1	CHST1	
SLC26A8	1	SLC26A8	
FAM81A	1	FAM81A	
PRRT1	1	PRRT1	
SVOP	1	SVOP	
PACSIN1	1	PACSIN1	
GRIN2B	1	GRIN2B	
FKBP1A	1	FKBP1A	
STX1B	1	STX1B	
RAB9B	1	RAB9B	
LHFPL4	1	LHFPL4	
ADAT2	1	ADAT2	
CHGA	1	CHGA	
MGAT5B	1	MGAT5B	
OR2L13	1	OR2L13	
CACNA1B	1	CACNA1B	
ATP7B	1	ATP7B	
DISP3	1	DISP3	
PSD3	1	PSD3	
GPRIN1	1	GPRIN1	
RIMS4	1	RIMS4	
SYN1	1	SYN1	
GLRX	1	GLRX	
CALB1	1	CALB1	
GRAMD2A	1	GRAMD2A	
IQSEC2	1	IQSEC2	
MAPK1	1	MAPK1	
TMEM130	1	TMEM130	
B3GALT5	1	B3GALT5	
AOX1	1	AOX1	
GALNT17	1	GALNT17	
CAMK2B	1	CAMK2B	
TUBA8	1	TUBA8	
PPP3R1	1	PPP3R1	
ZNF786	1	ZNF786	
CLDN15	1	CLDN15	
SLC25A22	1	SLC25A22	
HSPH1	1	HSPH1	
PABPC1L2B	1	PABPC1L2B	
TGFBR1	1	TGFBR1	
SHANK2	1	SHANK2	
ERC2	1	ERC2	
PSD	1	PSD	
PLEKHG5	1	PLEKHG5	
HCN1	1	HCN1	
EPHB1	1	EPHB1	
SLC13A5	1	SLC13A5	
SNCG	1	SNCG	
GNG2	1	GNG2	
TSPYL1	1	TSPYL1	
DHRS2	1	DHRS2	
CLUL1	1	CLUL1	
SPTBN2	1	SPTBN2	
YWHAG	1	YWHAG	
JAZF1	1	JAZF1	
PNMA3	1	PNMA3	
FADS6	1	FADS6	
WNT7B	1	WNT7B	
DPP10	1	DPP10	
FAM117A	1	FAM117A	
PNMA2	1	PNMA2	
SYT5	1	SYT5	
PRKCQ	1	PRKCQ	
TPD52L1	1	TPD52L1	
FAM131A	1	FAM131A	
HRH1	1	HRH1	
CASQ1	1	CASQ1	
PLCB1	1	PLCB1	
CFAP61	1	CFAP61	
GAP43	1	GAP43	
NQO1	1	NQO1	
CABP1	1	CABP1	
LRRTM3	1	LRRTM3	
C10orf82	1	C10orf82	
NCAM2	1	NCAM2	
MEG8	1	MEG8	
CORO6	1	CORO6	
MAGEL2	1	MAGEL2	
CELF2	1	CELF2	
EFHD2	1	EFHD2	
DGKG	1	DGKG	
FABP6	1	FABP6	
MAP2K4	1	MAP2K4	
SLITRK5	1	SLITRK5	
PEG3	1	PEG3	
DOCK3	1	DOCK3	
TBC1D9	1	TBC1D9	
AMER3	1	AMER3	
HAP1	1	HAP1	
NRG4	1	NRG4	
AP1G2	1	AP1G2	
GABRB1	1	GABRB1	
LSM11	1	LSM11	
NOVA2	1	NOVA2	
LRRN1	1	LRRN1	
NAPB	1	NAPB	
DLG4	1	DLG4	
FAM78B	1	FAM78B	
KCNIP4	1	KCNIP4	
GRID2	1	GRID2	
NEURL1B	1	NEURL1B	
NAP1L2	1	NAP1L2	
MYH7	1	MYH7	
GCK	1	GCK	
CAMKK2	1	CAMKK2	
C11orf80	1	C11orf80	
PTCH2	1	PTCH2	
LRRC73	1	LRRC73	
ABCG4	1	ABCG4	
FSTL4	1	FSTL4	
CPAMD8	1	CPAMD8	
ACTN2	1	ACTN2	
SYT3	1	SYT3	
LRRC8B	1	LRRC8B	
RESP18	1	RESP18	
MAP2K1	1	MAP2K1	
RPP40	1	RPP40	
PDYN	1	PDYN	
ZMYM3	1	ZMYM3	
JPH3	1	JPH3	
ADCY6	1	ADCY6	
YPEL1	1	YPEL1	
CDK20	1	CDK20	
ZWILCH	1	ZWILCH	
ETS2	1	ETS2	
BMAL2	1	ARNTL2	
MID1	1	MID1	
LHX5	1	LHX5	
DGAT2	1	DGAT2	
SDK1	1	SDK1	
TAGLN3	1	TAGLN3	
PCOLCE2	1	PCOLCE2	
ZC3H12B	1	ZC3H12B	
HECW1	1	HECW1	
PTPRN	1	PTPRN	
HIVEP2	1	HIVEP2	
PPM1J	1	PPM1J	
SORBS2	1	SORBS2	
IGLON5	1	IGLON5	
FMNL1	1	FMNL1	
SLITRK6	1	SLITRK6	
ARL10	1	ARL10	
NGEF	1	NGEF	
ADGRB1	1	ADGRB1	
BLCAP	1	BLCAP	
PLK2	1	PLK2	
MEF2C	1	MEF2C	
CNIH2	1	CNIH2	
GNA14	1	GNA14	
CHAC1	1	CHAC1	
CCDC74B	1	CCDC74B	
LINC01750	1	LINC01750	
KLHL13	1	KLHL13	
ANKRD50	1	ANKRD50	
LYPD5	1	LYPD5	
SLC16A14	1	SLC16A14	
NSG2	1	NSG2	
CA11	1	CA11	
FBXO27	1	FBXO27	
ARHGAP20	1	ARHGAP20	
TSPOAP1	1	TSPOAP1	
PIANP	1	PIANP	
ATP8A2	1	ATP8A2	
PNMA8B	1	PNMA8B	
GLS2	1	GLS2	
SDC1	1	SDC1	
HMGCR	1	HMGCR	
KIF17	1	KIF17	
SLC25A19	1	SLC25A19	
MPP3	1	MPP3	
KCNK3	1	KCNK3	
TUFT1	1	TUFT1	
KIF3C	1	KIF3C	
BAIAP3	1	BAIAP3	
GUCY1B1	1	GUCY1B1	
WDCP	1	WDCP	
PREPL	1	PREPL	
RAB3A	1	RAB3A	
CFC1	1	CFC1	
MPP7	1	MPP7	
AREL1	1	AREL1	
SYT1	1	SYT1	
RRAD	1	RRAD	
NEFL	1	NEFL	
FBXL18	1	FBXL18	
TSPYL4	1	TSPYL4	
NEURL1	1	NEURL1	
DOK6	1	DOK6	
CYP4X1	1	CYP4X1	
LGI1	1	LGI1	
MAOA	1	MAOA	
CAMK1D	1	CAMK1D	
CDK14	1	CDK14	
C2orf80	1	C2orf80	
DAB1	1	DAB1	
SCRT1	1	SCRT1	
CSRNP3	1	CSRNP3	
MIR137HG	1	MIR137HG	
MDFI	1	MDFI	
NRXN1	1	NRXN1	
KRBOX4	1	KRBOX4	
RASSF5	1	RASSF5	
SH3GL2	1	SH3GL2	
PRRT3	1	PRRT3	
SPHKAP	1	SPHKAP	
CYP46A1	1	CYP46A1	
TMEM91	1	TMEM91	
TENM3	1	TENM3	
STOX2	1	STOX2	
GSTT2B	1	GSTT2B	
LRP11	1	LRP11	
KCNK10	1	KCNK10	
RIT2	1	RIT2	
CRYBB2	1	CRYBB2	
CBFA2T3	1	CBFA2T3	
KSR2	1	KSR2	
BCL11A	1	BCL11A	
KCNA2	1	KCNA2	
HBQ1	1	HBQ1	
IGFN1	1	IGFN1	
DEUP1	1	DEUP1	
PHACTR1	1	PHACTR1	
WFDC1	1	WFDC1	
CARMIL2	1	CARMIL2	
NECAB2	1	NECAB2	
KCNC2	1	KCNC2	
TMTC1	1	TMTC1	
PBX4	1	PBX4	
WDR47	1	WDR47	
USP27X	1	USP27X	
ARSK	1	ARSK	
ATG9B	1	ATG9B	
BMPER	1	BMPER	
DLGAP3	1	DLGAP3	
CDYL2	1	CDYL2	
RNF208	1	RNF208	
PGAP1	1	PGAP1	
GPR85	1	GPR85	
ORC6	1	ORC6	
PFKP	1	PFKP	
MICAL2	1	MICAL2	
LINC02223	1	LINC02223	
TOMM40L	1	TOMM40L	
PIM2	1	PIM2	
TCF7L2	1	TCF7L2	
CYP2E1	1	CYP2E1	
MAD2L1	1	MAD2L1	
SMIM17	1	SMIM17	
QPCT	1	QPCT	
CAMK2N2	1	CAMK2N2	
MEG3	1	MEG3	
STOML1	1	STOML1	
RAC3	1	RAC3	
SHISAL1	1	SHISAL1	
PNMA8A	1	PNMA8A	
MAPRE3	1	MAPRE3	
SFTPD	1	SFTPD	
FAM3C	1	FAM3C	
ZDHHC23	1	ZDHHC23	
TNFAIP8L3	1	TNFAIP8L3	
SLC24A4	1	SLC24A4	
ZNF718	1	ZNF718	
SLC9A1	1	SLC9A1	
NGB	1	NGB	
ARL9	1	ARL9	
LNX1	1	LNX1	
KCNAB2	1	KCNAB2	
RAP1GAP2	1	RAP1GAP2	
BEX5	1	BEX5	
AJAP1	1	AJAP1	
PPFIA2	1	PPFIA2	
ZNF554	1	ZNF554	
MICU3	1	MICU3	
ZNF675	1	ZNF675	
PEG13	1	PEG13	
NSG1	1	NSG1	
